Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR39,OUT027,5904.587470036477
FDP12,OUT027,1260.5878722644386
DRF60,OUT027,6703.616148122153
FDC09,OUT035,1837.5755221810682
FDF50,OUT018,2648.6107251392586
FDG28,OUT035,3867.3390904064036
NCE19,OUT017,907.8263121715638
NCM53,OUT010,355.3578128532419
NCN18,OUT049,1974.4338493515295
FDF32,OUT035,3079.641290563073
FDF11,OUT013,3615.692783426928
DRI59,OUT049,3672.675241205917
NCG54,OUT035,2622.106216863413
FDM44,OUT046,1532.231331438339
FDT57,OUT018,3126.540605414663
FDV24,OUT046,2430.803474528699
FDI50,OUT019,998.2025148192802
FDS09,OUT035,869.7562827506026
NCC31,OUT027,3950.868407276248
FDQ07,OUT019,480.9387404869811
FDC22,OUT017,3424.886686038633
FDZ56,OUT046,2773.98012963538
FDZ40,OUT019,70.04083968861077
FDS46,OUT027,3098.3189028370352
DRD24,OUT045,1999.9123916314365
FDV45,OUT017,3385.8671015180416
FDL26,OUT045,2389.0645099268863
FDA56,OUT018,2036.0489870154554
FDN27,OUT046,1666.1373192032602
FDM20,OUT049,4923.77905937531
FDO16,OUT017,1469.4921690758824
FDL03,OUT035,3234.6103073996587
FDE58,OUT046,2042.6002456320152
FDI02,OUT027,3041.8178731533294
NCC55,OUT019,-86.20307658835958
FDR03,OUT018,2839.877899338962
FDB14,OUT017,1496.8927801232157
FDR45,OUT013,4241.292606596314
NCN07,OUT017,2024.3485097349037
FDM51,OUT019,170.64718535324675
FDT52,OUT027,6386.180308149147
FDL26,OUT046,2441.871513541803
NCZ42,OUT046,3313.616017152345
DRI47,OUT019,676.4507431311338
FDW40,OUT013,2213.7371588562605
FDN34,OUT046,2888.8890635960074
FDS01,OUT035,3055.1392635946395
NCG55,OUT045,1902.9491726699277
FDC11,OUT035,1452.948358237072
FDX35,OUT018,3105.7205709838304
NCB06,OUT046,2482.383717536952
FDR09,OUT019,-242.0111183339299
FDC53,OUT017,1556.336088062904
FDY45,OUT013,4435.062415176458
FDA22,OUT010,919.2025109161859
FDE02,OUT035,1571.5146164011476
FDW21,OUT045,1402.8193999311898
FDV34,OUT046,987.0818294467845
FDS59,OUT049,2118.6986936947415
NCW17,OUT017,2407.221411193998
NCK54,OUT046,1863.2651053169222
FDG17,OUT019,818.0917870294902
FDG35,OUT017,2804.4768689902944
FDD08,OUT010,-117.6392289980617
NCO07,OUT017,3918.379591799815
FDJ10,OUT010,276.97705380269383
FDW36,OUT017,1612.8726481119702
FDW21,OUT010,45.11894427836732
FDY19,OUT017,1927.5776386912562
DRE03,OUT013,703.2389550620017
NCC55,OUT049,850.2348073981705
FDH52,OUT010,-22.342211337318805
FDO09,OUT017,4094.8788235705006
FDU43,OUT045,2358.925498722701
FDX09,OUT010,586.5453056848052
FDH40,OUT019,162.67497549111116
FDW58,OUT017,1402.4353038867912
FDC47,OUT017,4362.042167013111
NCR41,OUT035,1676.8447551690251
DRG49,OUT035,3898.4384740491196
FDC52,OUT027,3763.14801561587
FDY13,OUT046,1139.8787318116883
FDY35,OUT013,787.5203860072027
FDI35,OUT017,3710.8910419041626
NCU18,OUT049,2225.9512302899902
FDY33,OUT018,2578.858082327744
FDC15,OUT027,3735.617575964051
FDU01,OUT049,2232.288049267624
NCU42,OUT046,2865.3411910867894
NCV29,OUT018,2379.2434438112027
NCY30,OUT017,3087.2024815496943
FDQ46,OUT049,1835.9809834593684
FDG58,OUT027,3748.6023059952327
FDK33,OUT017,3830.2181643944264
NCD07,OUT045,1684.2142313803593
NCX29,OUT027,4197.415517781751
NCT42,OUT013,2061.5318515905383
DRN59,OUT035,889.7435908715926
FDI44,OUT035,1274.4524879257326
FDA45,OUT049,2363.750789112701
FDP31,OUT045,825.9719123758458
FDY01,OUT046,2209.112646074863
FDT09,OUT018,1846.2000623861366
DRH03,OUT027,2464.4292496451562
FDA36,OUT018,2406.607592020083
NCF31,OUT017,2276.0693174913263
FDG14,OUT049,2477.2010075131216
FDG28,OUT027,6074.682293322031
FDU14,OUT049,3821.607743375525
FDY47,OUT019,234.27792817036226
FDI56,OUT049,1487.3778032881196
DRD01,OUT013,830.9735691783884
FDM22,OUT046,958.8959767733497
FDH33,OUT013,950.923505312889
DRZ24,OUT013,1878.6796156365663
NCQ38,OUT046,1493.9021123658936
FDO16,OUT027,2588.125419112765
FDU07,OUT027,3822.54672458426
NCB07,OUT013,2807.1100152797662
FDU48,OUT045,1941.1706206418428
NCM43,OUT045,2774.9744010454965
FDR31,OUT010,439.7279482197817
DRK49,OUT018,451.6731202447133
NCI30,OUT010,475.1886873801771
DRD60,OUT017,3301.3336389208807
NCG19,OUT046,2954.8158686657134
FDH12,OUT035,1676.563872504913
FDM32,OUT035,1538.2441047598936
FDM27,OUT035,2732.81032593257
NCU53,OUT027,3570.167599555428
NCQ18,OUT046,1584.2893072977677
FDS10,OUT013,3327.460379840617
FDB33,OUT027,4377.441528361089
FDI12,OUT013,1453.9162373907639
NCW42,OUT013,3307.164741985265
NCC06,OUT018,1876.355215792883
FDW02,OUT017,1949.2220247796547
NCD43,OUT017,1691.6520068529153
FDM57,OUT018,1014.3630524184001
FDA58,OUT017,3318.8724601238714
FDK56,OUT046,2885.5543231972165
FDP52,OUT045,3991.3263156507182
FDW20,OUT018,1627.4818505415626
FDS52,OUT049,1557.4096574290545
NCT29,OUT018,1548.5918789719656
NCL54,OUT013,2724.36688856806
FDC05,OUT045,2994.9296515608044
FDF34,OUT035,3085.4305315493943
FDP03,OUT027,3243.775854369711
FDD32,OUT010,239.77534867843724
FDZ10,OUT045,2047.5284545201405
FDZ40,OUT035,872.8909474746205
FDD51,OUT018,489.4045129337209
NCY30,OUT019,53.6800733801034
FDP58,OUT017,3443.0916708775035
FDV49,OUT017,4391.937495106215
FDY24,OUT019,137.2590107341743
NCO55,OUT017,1595.8058656851354
FDR13,OUT017,2101.006587502937
FDS51,OUT017,992.3039196536748
FDP26,OUT045,1712.6548541529762
NCB54,OUT027,3037.453455810261
FDF32,OUT017,3161.7857056601674
FDN31,OUT018,2860.425147380963
DRM48,OUT017,363.10927938645096
FDN20,OUT049,2819.6309829812462
DRL01,OUT046,4288.179351144391
FDV56,OUT049,1554.2082721661882
DRH13,OUT027,2386.78873046665
FDA03,OUT017,2186.328424802408
FDF47,OUT027,5841.2771394115025
FDX32,OUT046,2174.9653161418264
FDX57,OUT049,1711.1133117474135
NCA30,OUT045,2645.299422729039
FDO49,OUT013,610.4276273491474
FDL04,OUT019,431.7537847980687
DRM48,OUT035,465.5766081596909
FDR16,OUT013,4146.7407636053895
NCC19,OUT018,3156.0464003204697
NCE42,OUT045,3249.0052408442634
FDY24,OUT017,889.1433271750186
FDH19,OUT049,2956.4507754674937
FDJ46,OUT013,2738.310980154128
FDN45,OUT010,-131.39075141235395
FDY08,OUT035,2177.1062320116434
FDZ37,OUT035,1755.2305312879032
NCT30,OUT045,672.2337820088183
DRY23,OUT018,525.906436366604
NCZ30,OUT018,1690.142252730022
FDC44,OUT018,1591.0659172143626
FDB45,OUT035,1748.1747237482384
FDY04,OUT013,2581.64003582104
FDM27,OUT046,2506.212880903226
FDZ43,OUT017,4115.1090662559645
FDT39,OUT019,288.421217147
NCC06,OUT019,381.66635120322485
FDL15,OUT027,3716.461500505942
FDL57,OUT017,4883.075434275306
FDU08,OUT046,1404.8100444979023
FDK40,OUT017,4651.280094676658
FDQ12,OUT010,270.51637812389123
FDS48,OUT017,2536.1553297828955
FDP09,OUT045,3679.602244112389
FDW21,OUT049,1412.2547044156108
FDY25,OUT035,3491.247231347532
DRE13,OUT017,1245.4836963964985
FDV43,OUT019,-100.06151228958585
FDD22,OUT045,1781.5562523651245
FDM46,OUT019,114.78714052256231
NCO30,OUT010,427.13922995278756
FDM25,OUT046,2719.386029903038
NCN41,OUT049,2081.687164162129
FDU24,OUT045,1568.629887459449
FDZ50,OUT046,3287.82899170657
FDP45,OUT013,3565.3787554628825
NCM54,OUT045,1990.9726407879514
FDW10,OUT019,632.9292153667457
FDP20,OUT017,2080.6138171150847
FDK32,OUT046,2541.3179007573776
FDN52,OUT049,1359.1465910087552
FDM58,OUT045,1892.2221720654288
FDZ46,OUT027,3179.2609836884653
NCA18,OUT018,1728.3931045102745
FDD35,OUT046,1851.7961625398202
NCK31,OUT035,814.1136023613877
FDI40,OUT027,2645.3556586732484
FDT50,OUT019,85.04821825589941
NCT06,OUT046,2903.755108999765
FDT31,OUT035,3051.784753248953
FDT45,OUT049,1030.6245411770437
FDT13,OUT045,3159.902921659522
FDO50,OUT045,1473.7098025715557
NCU18,OUT010,477.50545021425995
NCR54,OUT049,3575.7610226289016
NCO18,OUT018,2644.2564842960387
FDU09,OUT045,845.4509155506958
FDT13,OUT018,2731.3377029940643
FDE09,OUT046,1652.9022624882998
NCK53,OUT019,474.9148628910854
FDG45,OUT049,4047.03279950411
DRH15,OUT035,720.1543643128222
FDO21,OUT019,680.0672604598221
FDD14,OUT027,5546.786602626795
FDC09,OUT046,1622.9632295022257
FDH45,OUT027,1330.3380322196238
FDV32,OUT046,1200.8598492852234
FDG12,OUT035,2021.9698763288757
FDS32,OUT013,2017.8276097353669
NCL55,OUT018,3106.1946088934874
DRE01,OUT035,4498.2193729969395
DRE15,OUT049,1383.980026129743
NCL42,OUT045,4045.142299501857
FDP31,OUT013,916.5762399430016
FDN33,OUT018,1126.7140131714784
FDZ59,OUT046,2882.2601613259926
FDE45,OUT010,371.6469952659452
FDJ07,OUT013,1677.0290154850854
FDQ45,OUT018,2595.77976333028
FDM33,OUT027,5338.150582740523
FDO15,OUT010,64.32063140587967
FDM46,OUT013,1414.0545055951534
FDR03,OUT045,2786.6323074973343
FDY49,OUT018,2277.282042276434
FDQ60,OUT045,2295.7940205560562
FDW10,OUT049,2882.284479212348
FDO51,OUT049,853.9891506152387
FDJ40,OUT018,1379.6754325366194
FDS20,OUT018,2391.452456000199
FDU45,OUT013,1953.88041902934
FDV02,OUT035,2728.65515063719
FDN09,OUT046,3720.2625217749305
NCM55,OUT027,4998.1514375953275
FDN23,OUT018,2281.898809881347
FDY31,OUT010,362.16352927226495
FDW03,OUT010,372.68014892593624
FDD14,OUT046,3037.9718054279774
FDV23,OUT017,1941.981962405329
DRI03,OUT045,2855.8728348029053
FDN13,OUT035,1493.960241292283
FDF45,OUT027,1684.5118576872144
FDU46,OUT035,1506.3454491656107
FDB57,OUT049,3416.327455621802
FDV12,OUT049,1635.0720075174952
FDQ58,OUT013,1935.207643825768
NCA18,OUT017,1947.9625127092986
FDH52,OUT049,928.6363468590889
FDM24,OUT018,1955.5542119530976
NCP43,OUT027,4739.826088095968
NCO18,OUT019,357.9758721667759
FDM32,OUT017,1417.0505070976185
NCL07,OUT017,626.6308247178605
FDK03,OUT013,4810.767774254929
FDP59,OUT017,1507.0437109522197
FDQ24,OUT049,3728.6692601360655
FDQ16,OUT018,1626.0821300073903
FDU44,OUT013,2535.0365774125953
FDH28,OUT010,-145.0232689527408
FDV28,OUT019,-124.04282595550711
FDM22,OUT045,880.7410867728416
FDR56,OUT046,3204.443629740683
FDV39,OUT049,3260.8084089371523
FDU37,OUT019,365.19789141384393
FDQ11,OUT010,387.57502025531903
FDX02,OUT045,3342.765613865699
NCS42,OUT018,1201.9670141766785
FDY57,OUT027,3095.1878743053257
FDB21,OUT049,4483.478878292654
FDE28,OUT017,3654.8417739401425
FDQ55,OUT017,2035.618703509675
FDA48,OUT049,3552.9873317364572
FDZ19,OUT045,2606.167717388145
NCC43,OUT045,3074.1766264135326
NCV18,OUT046,1741.5350201859933
NCA42,OUT018,2441.6656592168088
FDY45,OUT046,3589.913169977524
NCC30,OUT045,2635.0770951605878
FDM57,OUT013,1291.2731522435486
FDL09,OUT010,46.0299691998234
FDB09,OUT027,3418.697792115039
FDT44,OUT035,1810.7357470424713
NCT06,OUT027,4436.131015970053
FDX26,OUT049,3137.5274476360596
FDK32,OUT013,2598.0417763256405
DRA12,OUT046,2384.024955153355
FDO46,OUT010,359.1351797953506
FDE52,OUT013,1479.4909060438126
NCH42,OUT045,4039.436848202323
FDV08,OUT035,910.3660482025838
FDB47,OUT018,2526.3441876737115
FDC28,OUT010,255.77055858353432
FDD22,OUT046,1788.451264900047
FDS07,OUT027,3180.1303018539134
DRI13,OUT045,4000.1204983038892
FDG32,OUT018,3093.8857051551317
FDU14,OUT017,3939.5965524532326
FDD28,OUT019,413.7895900711798
NCP41,OUT017,1944.8702666858394
FDS08,OUT049,2739.712445582192
FDX47,OUT045,2407.918106808526
FDC53,OUT019,-75.40952570328409
FDQ19,OUT035,5164.22477804037
FDL14,OUT045,2605.8322961163417
FDM33,OUT019,424.29733993413333
FDA51,OUT045,1644.110171910745
FDZ27,OUT018,488.9425740033199
FDT04,OUT046,672.9362094933074
DRC13,OUT049,2091.793841897677
FDR16,OUT027,5933.0066266105105
FDQ03,OUT027,6064.277488671581
FDE38,OUT035,2878.0347072952363
DRH23,OUT027,1613.6081728819654
FDT11,OUT019,627.7225388030208
FDD09,OUT035,3349.963991538362
FDR40,OUT045,1072.1107742225956
FDX07,OUT017,3153.371298390541
FDR07,OUT035,1367.9264016621837
FDA51,OUT017,1720.6736899023085
FDT59,OUT019,767.6037386169361
FDF20,OUT017,3371.9189680500126
FDR13,OUT045,1916.3168571438002
FDY26,OUT049,3393.669290471649
FDW04,OUT017,2017.4335015033655
FDK52,OUT017,4161.24695822345
FDN60,OUT049,2950.5199699769105
FDM09,OUT019,262.3541325088594
FDP46,OUT049,1600.3255741797002
FDB50,OUT019,303.52482971265437
NCQ29,OUT049,3150.5136614120056
FDP16,OUT027,6534.423738867893
FDX33,OUT018,2220.8169084507417
FDP07,OUT010,83.27242269321394
FDN22,OUT046,3316.2462311932445
FDF39,OUT049,4783.414828270273
FDS21,OUT017,1044.2875516451852
NCM42,OUT013,1368.2162763213964
FDK50,OUT019,641.3962128163068
DRF13,OUT027,3585.054168018632
FDH35,OUT018,2550.872796076133
FDP60,OUT018,1170.071811954282
DRJ49,OUT027,3434.2263051762848
NCT42,OUT019,145.4319450567393
FDE38,OUT049,2953.61206778465
FDI04,OUT049,3240.3405180376726
NCH54,OUT045,2521.010807105651
FDT56,OUT049,1046.7859506692425
DRD15,OUT018,2975.700398663858
FDV58,OUT013,2942.6190629770576
FDP21,OUT049,3578.379914219512
FDH05,OUT013,3843.2920994747838
FDR10,OUT027,3675.1753090472866
NCP06,OUT045,2245.9085309939237
FDF33,OUT049,1349.359319469588
DRK37,OUT013,3370.039629730408
DRH49,OUT045,1237.8933621790147
FDT58,OUT013,2557.4243724272965
FDD41,OUT018,1473.9560981217346
FDP40,OUT018,1332.4406105825612
FDM51,OUT027,2477.7486376112315
FDO45,OUT010,331.697127277449
FDW33,OUT010,361.55766061700814
FDY24,OUT045,857.5450316356047
FDB10,OUT010,564.8449455016095
FDM40,OUT035,2184.5813508162137
NCI06,OUT017,3025.840088347974
FDW12,OUT019,413.48274419344926
FDX48,OUT027,3870.289082077453
NCW05,OUT027,4340.1490467786525
FDX27,OUT017,1497.2975715362031
DRM37,OUT045,3466.9916338837897
FDA38,OUT045,3369.267976832552
FDR36,OUT046,710.568642757607
FDZ45,OUT046,3215.024091642914
FDG05,OUT017,2763.172553109906
FDK28,OUT013,4515.840900356537
FDV47,OUT045,1303.7106159367065
FDN21,OUT045,2369.7479051985965
FDP20,OUT027,3423.8002026664635
FDI35,OUT045,3420.8916774274785
DRY23,OUT013,708.1116991841113
FDA56,OUT017,2422.2585148346134
FDB09,OUT013,1997.7997710749062
NCO26,OUT027,3168.7733719757543
FDQ49,OUT018,1701.574743161253
FDI52,OUT027,2923.123805686883
FDZ44,OUT027,3273.5473642811153
FDZ09,OUT018,2725.8422225235645
FDY03,OUT049,1753.3396558087309
NCG42,OUT017,2314.007583155475
DRI13,OUT027,6096.406212928286
FDQ32,OUT013,2103.185075529117
FDW16,OUT035,1789.533508269599
FDU27,OUT046,668.887411736537
FDR28,OUT010,242.0116473955075
FDQ49,OUT010,-131.77180971774916
FDS37,OUT046,1890.046354740005
FDW26,OUT018,2697.074777890873
FDX12,OUT018,3965.599110393085
NCP06,OUT013,2321.4395074850686
FDW45,OUT010,278.30898211436534
NCN30,OUT049,1709.413331802874
FDN24,OUT049,866.4795327338509
NCL41,OUT027,1078.937161771204
FDR02,OUT019,131.58625811820292
FDD09,OUT010,475.7765124052968
FDS33,OUT010,334.45014257769554
FDU22,OUT045,1940.2275914081042
FDI53,OUT013,2431.208683568244
DRH01,OUT049,2961.5842426296
FDX32,OUT013,2182.194608672429
NCP30,OUT018,518.4551044355356
FDB60,OUT045,3024.226965622566
FDB14,OUT049,1249.7854624274137
NCP02,OUT035,996.8555089908463
FDJ10,OUT017,2069.239803296639
FDG34,OUT046,1764.1041966600592
NCB18,OUT017,1755.3559055595474
FDM16,OUT049,1095.7214961099642
FDW25,OUT018,1009.1174636881983
FDB35,OUT010,85.5584251186406
DRN11,OUT013,2520.1750116626204
FDF41,OUT019,701.9221176222917
FDH16,OUT045,1092.2633678693483
NCQ50,OUT018,3125.924964907291
DRH23,OUT018,593.0007073803519
DRJ37,OUT013,2226.4063734530187
DRJ24,OUT027,4957.552283119316
FDY16,OUT035,3354.510765739597
FDQ27,OUT045,1733.848698008889
FDZ33,OUT045,2314.6036095745008
FDF29,OUT045,2208.943299981401
FDA08,OUT049,2742.020667261013
FDG31,OUT046,1048.7854362781538
FDE34,OUT019,605.5140041721589
NCR30,OUT027,1770.4702873949032
FDV33,OUT035,3858.2754119394026
DRZ24,OUT018,1631.8830744633701
NCL54,OUT035,2818.7325053145496
FDR12,OUT049,2688.368275618081
NCC54,OUT046,3878.6764163788575
DRN59,OUT013,658.7172887827271
FDX50,OUT019,36.06129590192654
FDV31,OUT027,4749.668550196676
NCA29,OUT027,4643.783624321928
FDW60,OUT049,2797.3927177580917
FDX08,OUT017,3368.919989380108
DRD49,OUT013,4277.5859565580895
FDD33,OUT046,2989.145750102455
FDW35,OUT013,600.4803757972294
FDJ36,OUT017,1537.327279240916
FDV51,OUT035,2870.2319642565403
FDW36,OUT046,1647.6293763866072
FDH35,OUT046,2887.32226531812
NCS30,OUT027,3111.840297670523
FDN49,OUT017,551.7560824487484
FDL08,OUT018,3162.31690423669
FDI09,OUT013,3895.5633733435234
FDP19,OUT018,1846.7572328163499
FDU21,OUT010,-98.69283812945467
NCP41,OUT045,1581.7445343093893
FDY10,OUT013,1937.9410508681617
FDP12,OUT018,491.63341992971095
NCN26,OUT049,2214.8791998860233
FDK44,OUT013,2640.8631321591783
FDC28,OUT049,1710.6421586741005
FDJ41,OUT027,5883.436062894416
NCT29,OUT035,2030.0596407914704
NCH42,OUT019,255.84881925219173
FDU60,OUT018,2459.219145429248
FDS02,OUT045,3379.9705953447856
FDC51,OUT046,2183.042409470779
FDU03,OUT013,3146.715009073352
FDX39,OUT045,3723.490055077582
NCY05,OUT010,-74.6146057980023
NCL06,OUT027,6376.507369556027
FDD32,OUT035,1357.1917605107485
NCN41,OUT045,1870.142840188225
NCX53,OUT049,2633.8680570439706
FDU57,OUT019,466.31467205739426
FDQ23,OUT046,1888.6005650102225
FDQ52,OUT045,4099.299688378772
FDC14,OUT045,625.4692839093833
FDY09,OUT035,3199.873349903644
FDQ28,OUT045,2433.3171942036583
FDV25,OUT046,4473.932423009734
FDJ07,OUT035,1973.3310444581043
DRB25,OUT049,1645.2268422838324
FDK52,OUT019,429.0309309612915
FDY52,OUT027,1412.4836363759805
FDB28,OUT046,2950.318336137992
FDT36,OUT035,730.3875700922816
FDV25,OUT017,4447.137420909341
NCN07,OUT027,3257.7487124129184
FDC57,OUT017,2804.1651658573633
FDQ03,OUT018,3360.1742215075774
FDU23,OUT017,3040.36511593221
NCX41,OUT035,4076.0900063300255
NCD06,OUT035,704.4856206775586
FDW08,OUT045,1415.2567015898646
NCU29,OUT017,2507.7567936299124
NCE06,OUT013,2255.41970332193
FDV52,OUT010,349.1132032812008
FDB02,OUT017,3227.358493934628
NCR18,OUT045,665.4833507635927
FDK16,OUT049,1628.110712408926
NCQ29,OUT010,69.14986095137176
FDZ01,OUT019,403.4733461810462
FDW27,OUT035,2229.57807843849
FDD17,OUT018,3598.2508550335656
FDW39,OUT013,2750.616747975508
DRH59,OUT045,851.5064518990539
FDS52,OUT013,1520.431665181632
FDU40,OUT027,5450.823445605767
NCF54,OUT013,2655.8305516830087
FDH46,OUT045,1651.565732046096
NCP14,OUT049,2120.954534064225
FDH50,OUT049,3216.673450590443
DRF15,OUT010,147.8744249128929
FDV27,OUT027,2245.7868539883525
NCJ06,OUT049,2233.774759320761
FDN02,OUT018,2679.6913451961095
FDQ51,OUT049,537.4657293700225
FDQ07,OUT017,3772.9103821362014
FDS45,OUT049,2053.59761741438
NCJ06,OUT045,2036.3490977769316
FDD36,OUT035,2132.7808390851046
FDY25,OUT045,3307.5218413538346
FDU52,OUT046,2176.519632557946
DRK47,OUT017,3639.495439398848
NCL30,OUT017,2184.6882231433824
FDN22,OUT035,3634.44948844991
NCF30,OUT027,3833.9782575738477
FDK03,OUT035,5170.023682885855
FDT45,OUT017,1007.7512048078491
