Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG12,OUT046,2008.0790254245749
DRB01,OUT019,549.6824044830912
NCC43,OUT027,6026.75521698618
FDX13,OUT019,646.6165088242319
FDM22,OUT049,788.2285312819287
FDJ03,OUT027,1130.3971539429986
FDU14,OUT018,3612.688188618442
FDB33,OUT010,419.4971615477791
FDP27,OUT046,3066.1755974584507
FDO38,OUT010,184.56528330493674
FDE28,OUT027,6009.873445296202
FDO27,OUT035,1536.2357952448288
DRL23,OUT027,2624.000308180103
FDS28,OUT046,788.2285312819287
FDX24,OUT013,1490.1750329046495
FDZ02,OUT035,1536.2357952448288
FDL46,OUT045,1947.351246029999
FDS60,OUT027,4888.8601519619815
NCO06,OUT017,685.2626231524486
FDO16,OUT035,1358.6877493657928
FDC60,OUT049,1490.1750329046495
FDA48,OUT018,3466.654733800273
FDZ36,OUT027,5347.937239541488
FDK27,OUT045,1947.351246029999
FDW23,OUT018,685.8685025468291
FDM14,OUT018,1736.3556371557943
FDM14,OUT013,1736.3556371557943
FDW60,OUT018,2742.5107262471524
FDE21,OUT013,1947.351246029999
NCM42,OUT035,1736.3556371557943
FDY59,OUT010,211.5631902893706
DRI49,OUT049,1336.3982725814178
FDT28,OUT019,420.99128960404516
FDQ22,OUT018,685.2626231524486
FDR60,OUT049,1336.3982725814178
FDC50,OUT019,251.86346447495114
FDV24,OUT013,2461.379682031544
DRF48,OUT010,527.0583464007912
FDQ47,OUT046,685.2626231524486
DRN36,OUT049,1536.2357952448288
NCY06,OUT035,2026.7308802700559
FDE52,OUT035,1490.1750329046495
NCB54,OUT045,2008.0790254245749
NCF31,OUT035,2461.7232992050904
FDJ08,OUT027,5371.073105750989
NCC07,OUT017,1624.1991211583804
NCD19,OUT027,1539.739533429308
FDL46,OUT049,1947.351246029999
FDM20,OUT045,4040.2325000739283
NCI06,OUT010,511.455619394887
DRM11,OUT035,3975.9189723917425
NCH07,OUT018,2570.962173438109
FDS23,OUT013,2026.7308802700559
FDO49,OUT018,685.5132319381734
FDS35,OUT049,1034.1076902200623
DRK39,OUT045,1337.8584202608743
DRI39,OUT049,788.2285312819287
FDV04,OUT017,2574.486038819886
NCN14,OUT035,3064.356979713069
FDH08,OUT013,3836.9716308431275
FDS20,OUT046,3064.7303430579796
FDV40,OUT049,1034.1076902200623
FDZ48,OUT010,239.49621327577393
FDS24,OUT027,2574.86332351534
FDK44,OUT049,2748.7853086028263
FDS48,OUT045,2461.379682031544
FDK26,OUT010,480.27467054183904
FDD23,OUT045,3065.7666816430306
NCH54,OUT017,2574.486038819886
NCP14,OUT010,259.50942764653223
FDM60,OUT010,89.53313035946499
FDV24,OUT017,2461.379682031544
FDH08,OUT018,3534.0521773373575
FDS12,OUT027,3277.464016660491
FDR39,OUT027,5256.035516440949
FDP12,OUT027,1128.6561701715812
DRF60,OUT027,6123.783655799126
FDC09,OUT035,1624.1991211583804
FDF50,OUT018,3062.2188640419104
FDG28,OUT035,3970.80776761309
NCE19,OUT017,788.2285312819287
NCM53,OUT010,242.92470753995315
NCN18,OUT049,1736.3556371557943
FDF32,OUT035,3067.135210547032
FDF11,OUT013,3919.5248499056556
DRI59,OUT049,3824.125791424548
NCG54,OUT035,2717.924975276741
FDM44,OUT046,1624.1991211583804
FDT57,OUT018,3551.619057780813
FDV24,OUT046,2461.379682031544
FDI50,OUT019,528.4449802826863
FDS09,OUT035,788.2285312819287
NCC31,OUT027,4004.372065229058
FDQ07,OUT019,559.2968417907342
FDC22,OUT017,3066.1755974584507
FDZ56,OUT046,2717.211443153126
FDZ40,OUT019,199.78577710988637
FDS46,OUT027,3061.3782786511874
DRD24,OUT045,2026.7308802700559
FDV45,OUT017,3065.950917298464
FDL26,OUT045,2461.0507932363807
FDA56,OUT018,2008.0790254245749
FDN27,OUT046,1947.351246029999
FDM20,OUT049,4037.211544210637
FDO16,OUT017,1358.6877493657928
FDL03,OUT035,3066.61661241204
FDE58,OUT046,1947.351246029999
FDI02,OUT027,3049.962176242859
NCC55,OUT019,90.8069205026345
FDR03,OUT018,3062.5964193263326
FDB14,OUT017,1490.1750329046495
FDR45,OUT013,3902.664931771809
NCN07,OUT017,2026.7308802700559
FDM51,OUT019,248.42631942610697
FDT52,OUT027,5979.90274240525
FDL26,OUT046,2461.0507932363807
NCZ42,OUT046,3919.047041242735
DRI47,OUT019,371.88086714961855
FDW40,OUT013,2026.7308802700559
FDN34,OUT046,2718.021521442747
FDS01,OUT035,2748.680148901532
NCG55,OUT045,1947.351246029999
FDC11,OUT035,1490.1750329046495
FDX35,OUT018,3533.1193164357937
NCB06,OUT046,2574.486038819886
FDR09,OUT019,561.4397373962587
FDC53,OUT017,1536.2357952448288
FDY45,OUT013,4082.4147549876798
FDA22,OUT010,395.36826634334153
FDE02,OUT035,1536.2357952448288
FDW21,OUT045,1536.2357952448288
FDV34,OUT046,1034.1076902200623
FDS59,OUT049,1736.3556371557943
NCW17,OUT017,2026.7308802700559
NCK54,OUT046,1947.351246029999
FDG17,OUT019,528.6686109452872
FDG35,OUT017,2747.47984781741
FDD08,OUT010,92.5518396904435
NCO07,OUT017,3824.020694536011
FDJ10,OUT010,339.2550558959802
FDW36,OUT017,1624.1991211583804
FDW21,OUT010,229.3362063938347
FDY19,OUT017,1947.351246029999
DRE03,OUT013,685.5132319381734
NCC55,OUT049,685.2626231524486
FDH52,OUT010,200.2466307389068
FDO09,OUT017,3947.2488647598566
FDU43,OUT045,3892.9955072652433
FDX09,OUT010,395.9625866329041
FDH40,OUT019,206.34394113061484
FDW58,OUT017,1624.1991211583804
FDC47,OUT017,3820.256851554402
NCR41,OUT035,1536.2357952448288
DRG49,OUT035,3915.7219485970204
FDC52,OUT027,4136.724406227802
FDY13,OUT046,1034.1076902200623
FDY35,OUT013,685.5132319381734
FDI35,OUT017,3064.505662897992
NCU18,OUT049,2026.7308802700559
FDY33,OUT018,2570.962173438109
FDC15,OUT027,3942.2182717224127
FDU01,OUT049,3067.061089278003
NCU42,OUT046,2717.211443153126
NCV29,OUT018,2742.1018104317322
NCY30,OUT017,3063.7623846030133
FDQ46,OUT049,1736.3556371557943
FDG58,OUT027,3876.9121877910943
FDK33,OUT017,3758.9654075921085
NCD07,OUT045,1947.351246029999
NCX29,OUT027,3954.9591523049176
NCT42,OUT013,2448.3582432309368
DRN59,OUT035,685.5132319381734
FDI44,OUT035,1336.3982725814178
FDA45,OUT049,2747.7131415126846
FDP31,OUT045,1034.1076902200623
FDY01,OUT046,1947.351246029999
FDT09,OUT018,2026.7308802700559
DRH03,OUT027,2609.303978300105
FDA36,OUT018,3061.557360867846
NCF31,OUT017,2461.379682031544
FDG14,OUT049,2461.379682031544
FDG28,OUT027,5963.081077320649
FDU14,OUT049,3914.8911661975576
FDY47,OUT019,288.4886089877691
FDI56,OUT049,1490.1750329046495
DRD01,OUT013,788.2285312819287
FDM22,OUT046,788.2285312819287
FDH33,OUT013,685.5132319381734
DRZ24,OUT013,1947.351246029999
NCQ38,OUT046,1624.1991211583804
FDO16,OUT027,2312.5188535050443
FDU07,OUT027,3870.2921095720817
NCB07,OUT013,3066.0220173019848
FDU48,OUT045,2026.7308802700559
NCM43,OUT045,2716.986762993139
FDR31,OUT010,345.2148166107745
DRK49,OUT018,685.5132319381734
NCI30,OUT010,540.65115215162
DRD60,OUT017,3064.7303430579796
NCG19,OUT046,3830.7540123968415
FDH12,OUT035,1624.1991211583804
FDM32,OUT035,1490.1750329046495
FDM27,OUT035,2575.199570943501
NCU53,OUT027,4484.435268409136
NCQ18,OUT046,1536.2357952448288
FDS10,OUT013,3063.7623846030133
FDB33,OUT027,4130.883145962407
FDI12,OUT013,1336.3982725814178
NCW42,OUT013,3772.8683332453265
NCC06,OUT018,2026.7308802700559
FDW02,OUT017,2008.0790254245749
NCD43,OUT017,1624.1991211583804
FDM57,OUT018,1336.3982725814178
FDA58,OUT017,3819.910758100495
FDK56,OUT046,3064.7303430579796
FDP52,OUT045,3837.948297619826
FDW20,OUT018,2008.0790254245749
FDS52,OUT049,1536.2357952448288
NCT29,OUT018,1947.351246029999
NCL54,OUT013,2747.966616777917
FDC05,OUT045,3066.989975756951
FDF34,OUT035,3067.3598907070186
FDP03,OUT027,3252.4261960470626
FDD32,OUT010,183.4885920459458
FDZ10,OUT045,2026.7308802700559
FDZ40,OUT035,788.2285312819287
FDD51,OUT018,685.5132319381734
NCY30,OUT019,441.22719007000984
FDP58,OUT017,3755.018493906906
FDV49,OUT017,4088.6400890269983
FDY24,OUT019,152.57213889150705
NCO55,OUT017,1624.1991211583804
FDR13,OUT017,1947.351246029999
FDS51,OUT017,1034.1076902200623
FDP26,OUT045,1624.1991211583804
NCB54,OUT027,3275.889586083942
FDF32,OUT017,3066.765295596964
FDN31,OUT018,3061.404485743411
DRM48,OUT017,685.2626231524486
FDN20,OUT049,2716.9579678878927
DRL01,OUT046,3891.7521067670477
FDV56,OUT049,1624.1991211583804
DRH13,OUT027,2625.4676051720176
FDA03,OUT017,2447.9632944759937
FDF47,OUT027,5408.703298904858
FDX32,OUT046,2448.3582432309368
FDX57,OUT049,1536.2357952448288
NCA30,OUT045,3065.432319163472
FDO49,OUT013,685.5132319381734
FDL04,OUT019,267.3949783530442
DRM48,OUT035,685.2626231524486
FDR16,OUT013,3778.865521108443
NCC19,OUT018,3061.404485743411
NCE42,OUT045,3823.024949461848
FDY24,OUT017,788.4161768566547
FDH19,OUT049,2747.7131415126846
FDJ46,OUT013,2747.966616777917
FDN45,OUT010,569.9723270576415
FDY08,OUT035,2026.7308802700559
FDZ37,OUT035,1490.1750329046495
NCT30,OUT045,685.5132319381734
DRY23,OUT018,685.5132319381734
NCZ30,OUT018,2008.0790254245749
FDC44,OUT018,1736.3556371557943
FDB45,OUT035,1624.1991211583804
FDY04,OUT013,2574.486038819886
FDM27,OUT046,2574.863594104308
FDZ43,OUT017,3893.959296318874
FDT39,OUT019,380.83530991300734
NCC06,OUT019,285.0359895159842
FDL15,OUT027,3890.958831177696
FDL57,OUT017,3952.7331215833974
FDU08,OUT046,1536.2357952448288
FDK40,OUT017,3950.3300182982007
FDQ12,OUT010,533.193575080194
FDS48,OUT017,2461.379682031544
FDP09,OUT045,3868.0745875693665
FDW21,OUT049,1536.2357952448288
FDY25,OUT035,3064.875577848061
DRE13,OUT017,1337.8584202608743
FDV43,OUT019,94.69942354948438
FDD22,OUT045,1736.3556371557943
FDM46,OUT019,259.4118931153637
NCO30,OUT010,471.8427864343415
FDM25,OUT046,2747.74193661793
NCN41,OUT049,2008.0790254245749
FDU24,OUT045,1490.1750329046495
FDZ50,OUT046,3064.7303430579796
FDP45,OUT013,3905.9084812552624
NCM54,OUT045,2008.0790254245749
FDW10,OUT019,417.7875429318193
FDP20,OUT017,2026.7308802700559
FDK32,OUT046,2461.379682031544
FDN52,OUT049,1490.1750329046495
FDM58,OUT045,1736.3556371557943
FDZ46,OUT027,3049.600690749369
NCA18,OUT018,1947.351246029999
FDD35,OUT046,2008.0790254245749
NCK31,OUT035,685.5132319381734
FDI40,OUT027,2620.664181170615
FDT50,OUT019,241.47649787132838
NCT06,OUT046,2717.211443153126
FDT31,OUT035,3065.577553953554
FDT45,OUT049,788.2285312819287
FDT13,OUT045,3066.1755974584507
FDO50,OUT045,1490.1750329046495
NCU18,OUT010,280.3509437418178
NCR54,OUT049,3067.8086675818595
NCO18,OUT018,2742.5107262471524
FDU09,OUT045,788.2285312819287
FDT13,OUT018,3061.404485743411
FDE09,OUT046,1736.3556371557943
NCK53,OUT019,271.22953143625523
FDG45,OUT049,3813.93702287001
DRH15,OUT035,685.5132319381734
FDO21,OUT019,579.3735768464845
FDD14,OUT027,5068.704687987331
FDC09,OUT046,1624.1991211583804
FDH45,OUT027,1130.3971539429986
FDV32,OUT046,1034.1076902200623
FDG12,OUT035,1947.351246029999
FDS32,OUT013,2026.7308802700559
NCL55,OUT018,3604.8824746953205
DRE01,OUT035,3895.6900546237384
DRE15,OUT049,1336.3982725814178
NCL42,OUT045,3902.9984680270536
FDP31,OUT013,1034.1076902200623
FDN33,OUT018,1490.1750329046495
FDZ59,OUT046,2717.211443153126
FDE45,OUT010,393.67585418358544
FDJ07,OUT013,1947.351246029999
FDQ45,OUT018,3059.734551182952
FDM33,OUT027,5638.846588102833
FDO15,OUT010,153.20123465020754
FDM46,OUT013,1490.1750329046495
FDR03,OUT045,3067.367531041373
FDY49,OUT018,2711.5308724623737
FDQ60,OUT045,1947.351246029999
FDW10,OUT049,2748.7478999622926
FDO51,OUT049,685.7126101068203
FDJ40,OUT018,1736.3556371557943
FDS20,OUT018,3059.95923134294
FDU45,OUT013,1736.3556371557943
FDV02,OUT035,2717.30534636181
FDN09,OUT046,3919.7201110719525
NCM55,OUT027,5057.821618962105
FDN23,OUT018,2447.6734644152125
FDY31,OUT010,329.0167650969681
FDW03,OUT010,239.05080514190578
FDD14,OUT046,3063.987064763001
FDV23,OUT017,2008.0790254245749
DRI03,OUT045,2747.571668022974
FDN13,OUT035,1536.2357952448288
FDF45,OUT027,1810.2799728975547
FDU46,OUT035,1490.1750329046495
FDB57,OUT049,3815.590991867158
FDV12,OUT049,1536.2357952448288
FDQ58,OUT013,2461.379682031544
NCA18,OUT017,1947.351246029999
FDH52,OUT049,1034.1076902200623
FDM24,OUT018,2460.6949032158195
NCP43,OUT027,5008.470507968701
NCO18,OUT019,400.4196998499073
FDM32,OUT017,1490.1750329046495
NCL07,OUT017,685.2626231524486
FDK03,OUT013,3951.1821478970032
FDP59,OUT017,1624.1991211583804
FDQ24,OUT049,3902.9404178278464
FDQ16,OUT018,1736.3556371557943
FDU44,OUT013,2574.486038819886
FDH28,OUT010,97.65401809078205
FDV28,OUT019,93.40043373176152
FDM22,OUT045,788.2285312819287
FDR56,OUT046,3066.765295596964
FDV39,OUT049,3068.186222866282
FDU37,OUT019,204.43850673632977
FDQ11,OUT010,565.9606882739114
FDX02,OUT045,3773.216283119591
NCS42,OUT018,1490.1750329046495
FDY57,OUT027,2620.664181170615
FDB21,OUT049,3943.895573271045
FDE28,OUT017,3821.0719240471813
FDQ55,OUT017,1736.3556371557943
FDA48,OUT049,3752.226073898228
FDZ19,OUT045,2747.966616777917
NCC43,OUT045,3901.000414782494
NCV18,OUT046,1337.8584202608743
NCA42,OUT018,2570.962173438109
FDY45,OUT046,4084.757024409906
NCC30,OUT045,2747.74193661793
FDM57,OUT013,1336.3982725814178
FDL09,OUT010,412.7671433658335
FDB09,OUT027,3251.8122223631985
FDT44,OUT035,1947.351246029999
NCT06,OUT027,4229.430355823257
FDX26,OUT049,3065.5490348828885
FDK32,OUT013,2461.379682031544
DRA12,OUT046,2447.9632944759937
FDO46,OUT010,471.7471442557655
FDE52,OUT013,1490.1750329046495
NCH42,OUT045,3826.3063010895826
FDV08,OUT035,685.5132319381734
FDB47,OUT018,3472.205866477615
FDC28,OUT010,241.69371816768228
FDD22,OUT046,1736.3556371557943
FDS07,OUT027,3059.0744097744896
DRI13,OUT045,3785.3009539200334
FDG32,OUT018,3465.009145063626
FDU14,OUT017,3917.9149410685463
FDD28,OUT019,216.39748167324365
NCP41,OUT017,1736.3556371557943
FDS08,OUT049,2749.009988762813
FDX47,OUT045,2574.486038819886
FDC53,OUT019,235.33197285545756
FDQ19,OUT035,3901.6351388977996
FDL14,OUT045,2461.379682031544
FDM33,OUT019,514.1938321680041
FDA51,OUT045,1736.3556371557943
FDZ27,OUT018,685.5132319381734
FDT04,OUT046,685.5132319381734
DRC13,OUT049,2008.0790254245749
FDR16,OUT027,5613.957728857117
FDQ03,OUT027,6079.32951212416
FDE38,OUT035,2717.7002951167538
DRH23,OUT027,1541.346405490527
FDT11,OUT019,465.1139656278196
FDD09,OUT035,3065.1002580080485
FDR40,OUT045,1336.3982725814178
FDX07,OUT017,3063.7623846030133
FDR07,OUT035,1536.2357952448288
FDA51,OUT017,1736.3556371557943
FDT59,OUT019,595.0164998021429
FDF20,OUT017,3066.765295596964
FDR13,OUT045,1947.351246029999
FDY26,OUT049,3775.7479211091636
FDW04,OUT017,2026.7308802700559
FDK52,OUT017,3834.6940433546642
FDN60,OUT049,2575.529410804782
FDM09,OUT019,379.86110364148044
FDP46,OUT049,1490.1750329046495
FDB50,OUT019,267.73267023923984
NCQ29,OUT049,3931.032843446596
FDP16,OUT027,5976.627237125432
FDX33,OUT018,2570.962173438109
FDP07,OUT010,530.3264567408779
FDN22,OUT046,4037.585256376216
FDF39,OUT049,3935.4322315963414
FDS21,OUT017,1034.1076902200623
NCM42,OUT013,1624.1991211583804
FDK50,OUT019,405.65544950991557
DRF13,OUT027,3878.433140893029
FDH35,OUT018,2710.715004692528
FDP60,OUT018,1536.2357952448288
DRJ49,OUT027,3265.1473092027254
NCT42,OUT019,356.7690432936562
FDE38,OUT049,2718.0301349780343
FDI04,OUT049,3067.8086675818595
NCH54,OUT045,2574.486038819886
FDT56,OUT049,1034.1076902200623
DRD15,OUT018,3535.856621784079
FDV58,OUT013,3066.832095591606
FDP21,OUT049,3066.8100536279267
FDH05,OUT013,3834.302743707343
FDR10,OUT027,4256.881900863806
NCP06,OUT045,2461.0507932363807
FDF33,OUT049,1624.1991211583804
DRK37,OUT013,3066.7609955880853
DRH49,OUT045,1336.3982725814178
FDT58,OUT013,2717.211443153126
FDD41,OUT018,1624.1991211583804
FDP40,OUT018,1736.3556371557943
FDM51,OUT027,2630.678428201048
FDO45,OUT010,185.9465181948691
FDW33,OUT010,251.07484624557085
FDY24,OUT045,788.4161768566547
FDB10,OUT010,656.0124601109015
FDM40,OUT035,2026.7308802700559
NCI06,OUT017,3064.3214272425594
FDW12,OUT019,394.5398078629125
FDX48,OUT027,3902.5176654154466
NCW05,OUT027,2645.491626964558
FDX27,OUT017,1536.2357952448288
DRM37,OUT045,3066.989975756951
FDA38,OUT045,3893.991008834485
FDR36,OUT046,685.4620013210955
FDZ45,OUT046,3066.989975756951
FDG05,OUT017,2574.486038819886
FDK28,OUT013,3966.386310934023
FDV47,OUT045,1336.3982725814178
FDN21,OUT045,2573.899198324644
FDP20,OUT027,3275.63149516541
FDI35,OUT045,3064.505662897992
DRY23,OUT013,685.5132319381734
FDA56,OUT017,2008.0790254245749
FDB09,OUT013,2008.0790254245749
NCO26,OUT027,3059.7200033261724
FDQ49,OUT018,2570.3753329428673
FDI52,OUT027,3253.0461566601152
FDZ44,OUT027,3058.617913036889
FDZ09,OUT018,2711.346636806941
FDY03,OUT049,1736.3556371557943
NCG42,OUT017,2026.7308802700559
DRI13,OUT027,5737.216102008658
FDQ32,OUT013,2008.0790254245749
FDW16,OUT035,1490.1750329046495
FDU27,OUT046,685.5132319381734
FDR28,OUT010,459.62589781916523
FDQ49,OUT010,479.37175578699913
FDS37,OUT046,1947.351246029999
FDW26,OUT018,3466.6087288594504
FDX12,OUT018,3590.045557200365
NCP06,OUT013,2461.0507932363807
FDW45,OUT010,337.59868520255384
NCN30,OUT049,1536.2357952448288
FDN24,OUT049,788.2285312819287
NCL41,OUT027,1129.195580005061
FDR02,OUT019,273.31205596134953
FDD09,OUT010,445.9368788745247
FDS33,OUT010,205.69347300238664
FDU22,OUT045,1947.351246029999
FDI53,OUT013,2574.486038819886
DRH01,OUT049,2748.3903598478823
FDX32,OUT013,2448.3582432309368
NCP30,OUT018,685.2626231524486
FDB60,OUT045,3066.989975756951
FDB14,OUT049,1490.1750329046495
NCP02,OUT035,788.2285312819287
FDJ10,OUT017,2026.7308802700559
FDG34,OUT046,1736.3556371557943
NCB18,OUT017,1490.1750329046495
FDM16,OUT049,1034.1076902200623
FDW25,OUT018,1358.6877493657928
FDB35,OUT010,211.0319260142052
DRN11,OUT013,2448.3582432309368
FDF41,OUT019,574.1590554363157
FDH16,OUT045,1490.1750329046495
NCQ50,OUT018,3496.675725576199
DRH23,OUT018,788.2285312819287
DRJ37,OUT013,2460.9847332766008
DRJ24,OUT027,5249.163269763553
FDY16,OUT035,3064.6132790333663
FDQ27,OUT045,1624.1991211583804
FDZ33,OUT045,2448.3582432309368
FDF29,OUT045,2026.7308802700559
FDA08,OUT049,2575.529410804782
FDG31,OUT046,1034.1076902200623
FDE34,OUT019,464.7087153262162
NCR30,OUT027,1813.0125685132357
FDV33,OUT035,3961.888211559536
DRZ24,OUT018,1947.351246029999
NCL54,OUT035,2748.680148901532
FDR12,OUT049,2748.7853086028263
NCC54,OUT046,3887.6033037302846
DRN59,OUT013,685.5132319381734
FDX50,OUT019,268.1546331558684
FDV31,OUT027,4762.105478057503
NCA29,OUT027,4782.456467732629
FDW60,OUT049,2749.009988762813
FDX08,OUT017,3064.505662897992
DRD49,OUT013,3834.0997418546303
FDD33,OUT046,3819.9457285783883
FDW35,OUT013,685.5132319381734
FDJ36,OUT017,1624.1991211583804
FDV51,OUT035,2717.7002951167538
FDW36,OUT046,1624.1991211583804
FDH35,OUT046,2716.1708952232934
NCS30,OUT027,3285.697796786179
FDN49,OUT017,685.2626231524486
FDL08,OUT018,3615.463599011125
FDI09,OUT013,3886.463411650516
FDP19,OUT018,2026.7308802700559
FDU21,OUT010,96.79765366127683
NCP41,OUT045,1624.1991211583804
FDY10,OUT013,1736.3556371557943
FDP12,OUT018,685.2626231524486
NCN26,OUT049,1947.351246029999
FDK44,OUT013,2747.74193661793
FDC28,OUT049,1736.3556371557943
FDJ41,OUT027,5992.739144268769
NCT29,OUT035,2008.0790254245749
NCH42,OUT019,573.1592629355915
FDU60,OUT018,2710.6833855322193
FDS02,OUT045,3066.765295596964
FDC51,OUT046,2008.0790254245749
FDU03,OUT013,3064.2433640832974
FDX39,OUT045,3782.9370308138477
NCY05,OUT010,98.35568815671697
NCL06,OUT027,6370.395232847398
FDD32,OUT035,1336.3982725814178
NCN41,OUT045,2008.0790254245749
NCX53,OUT049,2026.7308802700559
FDU57,OUT019,346.83895628221063
FDQ23,OUT046,1624.1991211583804
FDQ52,OUT045,3899.4958434495447
FDC14,OUT045,685.2626231524486
FDY09,OUT035,2748.4554687415452
FDQ28,OUT045,2574.486038819886
FDV25,OUT046,3902.103018113416
FDJ07,OUT035,1947.351246029999
DRB25,OUT049,1624.1991211583804
FDK52,OUT019,536.6043621347368
FDY52,OUT027,1809.1542493430925
FDB28,OUT046,3066.989975756951
FDT36,OUT035,685.2626231524486
FDV25,OUT017,3902.2034174624646
NCN07,OUT027,3276.5637524503923
FDC57,OUT017,3066.2466974619715
FDQ03,OUT018,3531.2646015900327
FDU23,OUT017,2717.211443153126
NCX41,OUT035,3794.6502624996915
NCD06,OUT035,685.5132319381734
FDW08,OUT045,1624.1991211583804
NCU29,OUT017,2448.3582432309368
NCE06,OUT013,2574.486038819886
FDV52,OUT010,254.55299896045216
FDB02,OUT017,2747.966616777917
NCR18,OUT045,685.5132319381734
FDK16,OUT049,1536.2357952448288
NCQ29,OUT010,626.5742092998106
FDZ01,OUT019,238.68148173870586
FDW27,OUT035,2575.199570943501
FDD17,OUT018,3676.591519514295
FDW39,OUT013,2747.74193661793
DRH59,OUT045,1034.1076902200623
FDS52,OUT013,1624.1991211583804
FDU40,OUT027,5584.600545570635
NCF54,OUT013,2747.1507490080717
FDH46,OUT045,1624.1991211583804
NCP14,OUT049,1624.1991211583804
FDH50,OUT049,3066.5837933324974
DRF15,OUT010,334.3469039187034
FDV27,OUT027,2575.53748988179
NCJ06,OUT049,1947.351246029999
FDN02,OUT018,3062.2188640419104
FDQ51,OUT049,685.5132319381734
FDQ07,OUT017,3814.0882352684866
FDS45,OUT049,1624.1991211583804
NCJ06,OUT045,2008.0790254245749
FDD36,OUT035,1947.351246029999
FDY25,OUT045,3064.505662897992
FDU52,OUT046,2461.379682031544
DRK47,OUT017,3839.2810415582553
NCL30,OUT017,2026.7308802700559
FDN22,OUT035,4047.0514693283685
NCF30,OUT027,3268.3296936564657
FDK03,OUT035,3961.1652894202634
FDT45,OUT017,788.2285312819287
NCC54,OUT027,5894.498589940661
