Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG58,OUT027,3819.8188
FDK33,OUT017,3567.6636
NCD07,OUT045,1802.055
NCX29,OUT027,3815.3794
NCT42,OUT013,2384.764
DRN59,OUT035,803.5262
FDI44,OUT035,1351.5116
FDA45,OUT049,2831.0625
FDP31,OUT045,1014.3027
FDY01,OUT046,1905.6715
FDT09,OUT018,1859.7319
DRH03,OUT027,2534.6726
FDA36,OUT018,2822.4478
NCF31,OUT017,2449.091
FDG14,OUT049,2451.936
FDG28,OUT027,6013.679
FDU14,OUT049,3897.8774
FDY47,OUT019,371.37076
FDI56,OUT049,1433.4124
DRD01,OUT013,925.3189
FDM22,OUT046,947.03094
FDH33,OUT013,754.09186
DRZ24,OUT013,1811.4342
NCQ38,OUT046,1647.6761
FDO16,OUT027,2307.489
FDU07,OUT027,3820.876
NCB07,OUT013,3039.3162
FDU48,OUT045,2053.426
NCM43,OUT045,2794.35
FDR31,OUT010,324.39682
DRK49,OUT018,536.4043
NCI30,OUT010,603.286
DRD60,OUT017,3133.1467
NCG19,OUT046,3766.1875
FDH12,OUT035,1674.9775
FDM32,OUT035,1447.4868
FDM27,OUT035,2600.9485
NCU53,OUT027,4366.5073
NCQ18,OUT046,1535.409
FDS10,OUT013,3037.4172
FDB33,OUT027,3989.1763
FDI12,OUT013,1349.4473
NCW42,OUT013,3487.5308
NCC06,OUT018,1839.9031
FDW02,OUT017,2073.8904
NCD43,OUT017,1663.4332
FDM57,OUT018,1089.8022
FDA58,OUT017,3807.0718
FDK56,OUT046,3090.89
FDP52,OUT045,3771.9377
FDW20,OUT018,1805.4229
FDS52,OUT049,1571.0701
NCT29,OUT018,1759.3146
NCL54,OUT013,2816.9785
FDC05,OUT045,3107.439
FDF34,OUT035,3162.3333
FDP03,OUT027,3167.7068
FDD32,OUT010,344.1925
FDZ10,OUT045,2066.2314
FDZ40,OUT035,969.863
FDD51,OUT018,519.49396
NCY30,OUT019,501.59457
FDP58,OUT017,3597.3323
FDV49,OUT017,4215.976
FDY24,OUT019,-19.41837
NCO55,OUT017,1695.6342
FDR13,OUT017,1874.7091
FDS51,OUT017,1085.3369
FDP26,OUT045,1613.1313
NCB54,OUT027,3308.0
FDF32,OUT017,3166.056
FDN31,OUT018,2828.805
DRM48,OUT017,727.1281
FDN20,OUT049,2764.07
DRL01,OUT046,3797.8896
FDV56,OUT049,1661.0762
DRH13,OUT027,2632.3098
FDA03,OUT017,2432.919
FDF47,OUT027,5854.773
FDX32,OUT046,2422.6284
FDX57,OUT049,1567.2738
NCA30,OUT045,3008.8386
FDO49,OUT013,760.01953
FDL04,OUT019,422.8177
DRM48,OUT035,732.85004
FDR16,OUT013,3567.3044
NCC19,OUT018,2822.0188
NCE42,OUT045,3857.9038
FDY24,OUT017,978.4777
FDH19,OUT049,2815.3638
FDJ46,OUT013,2823.1792
FDN45,OUT010,586.7752
FDY08,OUT035,2142.1292
FDZ37,OUT035,1483.1769
NCT30,OUT045,726.22534
DRY23,OUT018,534.4351
NCZ30,OUT018,1801.479
FDC44,OUT018,1548.3993
FDB45,OUT035,1672.2262
FDY04,OUT013,2614.6226
FDM27,OUT046,2559.7754
FDZ43,OUT017,3986.2974
FDT39,OUT019,338.04202
NCC06,OUT019,332.49203
FDL15,OUT027,3824.1921
FDL57,OUT017,4071.478
FDU08,OUT046,1539.7014
FDK40,OUT017,4050.5037
FDQ12,OUT010,661.5969
FDS48,OUT017,2463.825
FDP09,OUT045,3510.5361
FDW21,OUT049,1549.9834
FDY25,OUT035,3166.4604
DRE13,OUT017,1373.9415
FDV43,OUT019,-97.11098
FDD22,OUT045,1761.6914
FDM46,OUT019,413.44974
NCO30,OUT010,499.1647
FDM25,OUT046,2835.6682
NCN41,OUT049,2075.9517
FDU24,OUT045,1409.4879
FDZ50,OUT046,3107.9485
FDP45,OUT013,3947.1875
NCM54,OUT045,2033.3326
FDW10,OUT019,406.54068
FDP20,OUT017,2110.626
FDK32,OUT046,2483.7673
FDN52,OUT049,1440.4171
FDM58,OUT045,1775.5525
FDZ46,OUT027,2876.5896
NCA18,OUT018,1664.5088
FDD35,OUT046,2054.5715
NCK31,OUT035,811.0105
FDI40,OUT027,2522.012
FDT50,OUT019,434.60495
NCT06,OUT046,2791.701
FDT31,OUT035,3083.6152
FDT45,OUT049,840.7585
FDT13,OUT045,3093.7188
FDO50,OUT045,1413.9536
NCU18,OUT010,351.8269
NCR54,OUT049,3168.3916
NCO18,OUT018,2567.2634
FDU09,OUT045,923.106
FDT13,OUT018,2836.8433
FDE09,OUT046,1778.5565
NCK53,OUT019,497.0433
FDG45,OUT049,3632.8193
DRH15,OUT035,790.1483
FDO21,OUT019,689.19745
FDD14,OUT027,5121.156
FDC09,OUT046,1648.2926
FDH45,OUT027,1357.3679
FDV32,OUT046,1061.3341
FDG12,OUT035,2057.84
FDS32,OUT013,2074.6057
NCL55,OUT018,3567.7292
DRE01,OUT035,4031.7559
DRE15,OUT049,1316.0393
NCL42,OUT045,3848.0364
FDP31,OUT013,1027.6217
FDN33,OUT018,1199.7742
FDZ59,OUT046,2811.0088
FDE45,OUT010,425.809
FDJ07,OUT013,1812.5917
FDQ45,OUT018,2836.8896
FDM33,OUT027,5518.7876
FDO15,OUT010,114.243774
FDM46,OUT013,1417.4165
FDR03,OUT045,3108.1453
FDY49,OUT018,2561.9614
FDQ60,OUT045,2067.2056
FDW10,OUT049,2811.701
FDO51,OUT049,777.16797
FDJ40,OUT018,1553.0374
FDS20,OUT018,2819.413
FDU45,OUT013,1794.5862
FDV02,OUT035,2836.2832
FDN09,OUT046,3944.3225
NCM55,OUT027,5154.822
FDN23,OUT018,2176.361
FDY31,OUT010,323.9404
FDW03,OUT010,428.45898
FDD14,OUT046,3066.1848
FDV23,OUT017,2092.54
DRI03,OUT045,2838.3362
FDN13,OUT035,1580.809
FDF45,OUT027,1838.2277
FDU46,OUT035,1470.9746
FDB57,OUT049,3551.9834
FDV12,OUT049,1562.7096
FDQ58,OUT013,2422.347
NCA18,OUT017,1923.9904
FDH52,OUT049,1064.9491
FDM24,OUT018,2167.9465
NCP43,OUT027,5083.4795
NCO18,OUT019,436.93735
FDM32,OUT017,1441.0587
NCL07,OUT017,745.6279
FDK03,OUT013,4150.3774
FDP59,OUT017,1663.8295
FDQ24,OUT049,3959.8633
FDQ16,OUT018,1533.1554
FDU44,OUT013,2622.5105
FDH28,OUT010,-126.772064
FDV28,OUT019,-125.34816
FDM22,OUT045,929.3454
FDR56,OUT046,3123.6885
FDV39,OUT049,3169.624
FDU37,OUT019,357.65805
FDQ11,OUT010,720.7155
FDX02,OUT045,3548.0732
NCS42,OUT018,1189.8685
FDY57,OUT027,2532.5786
FDB21,OUT049,4007.7373
FDE28,OUT017,3883.0203
FDQ55,OUT017,1829.2753
FDA48,OUT049,3589.5063
FDZ19,OUT045,2801.093
NCC43,OUT045,3910.9895
NCV18,OUT046,1393.0731
NCA42,OUT018,2351.9668
FDY45,OUT046,4151.883
NCC30,OUT045,2838.6592
FDM57,OUT013,1353.8671
FDL09,OUT010,358.3583
FDB09,OUT027,3232.2603
FDT44,OUT035,2046.4928
NCT06,OUT027,4381.2256
FDX26,OUT049,3144.6191
FDK32,OUT013,2483.4976
DRA12,OUT046,2418.1025
FDO46,OUT010,572.97614
FDE52,OUT013,1480.6989
NCH42,OUT045,3876.4436
FDV08,OUT035,794.70135
FDB47,OUT018,3241.586
FDC28,OUT010,395.57196
FDD22,OUT046,1778.8445
FDS07,OUT027,2955.9954
DRI13,OUT045,3554.554
FDG32,OUT018,3274.7058
FDU14,OUT017,3925.9717
FDD28,OUT019,110.61801
NCP41,OUT017,1820.3291
FDS08,OUT049,2831.3606
FDX47,OUT045,2550.749
FDC53,OUT019,437.37085
FDQ19,OUT035,3992.0198
FDL14,OUT045,2416.2234
FDM33,OUT019,576.6115
FDA51,OUT045,1767.529
FDZ27,OUT018,524.46747
FDT04,OUT046,760.4805
DRC13,OUT049,2075.2014
FDR16,OUT027,5466.031
FDQ03,OUT027,5956.017
FDE38,OUT035,2843.2046
DRH23,OUT027,1709.5217
FDT11,OUT019,575.31854
FDD09,OUT035,3144.5354
FDR40,OUT045,1296.8424
FDX07,OUT017,3095.3123
FDR07,OUT035,1573.9486
FDA51,OUT017,1818.7623
FDT59,OUT019,701.39545
FDF20,OUT017,3163.489
FDR13,OUT045,1818.3093
FDY26,OUT049,3528.0413
FDW04,OUT017,2144.3794
FDK52,OUT017,3826.1257
FDN60,OUT049,2598.4321
FDM09,OUT019,411.94943
FDP46,OUT049,1437.053
FDB50,OUT019,343.35962
NCQ29,OUT049,3982.5042
FDP16,OUT027,5950.0425
FDX33,OUT018,2364.0925
FDP07,OUT010,494.03104
FDN22,OUT046,3949.121
FDF39,OUT049,4259.902
FDS21,OUT017,1082.438
NCM42,OUT013,1626.1653
FDK50,OUT019,428.6707
DRF13,OUT027,3810.9094
FDH35,OUT018,2522.4592
FDP60,OUT018,1317.0717
DRJ49,OUT027,3330.145
NCT42,OUT019,296.20807
FDE38,OUT049,2819.7002
FDI04,OUT049,3173.8054
NCH54,OUT045,2551.6685
FDT56,OUT049,1068.6694
DRD15,OUT018,3487.4207
FDV58,OUT013,3036.2834
FDP21,OUT049,3200.16
FDH05,OUT013,3852.485
FDR10,OUT027,4072.8457
NCP06,OUT045,2367.7708
FDF33,OUT049,1685.3184
DRK37,OUT013,3087.7642
DRH49,OUT045,1262.2753
FDT58,OUT013,2790.1912
FDD41,OUT018,1405.5511
FDP40,OUT018,1478.916
FDM51,OUT027,2625.273
FDO45,OUT010,371.6582
FDW33,OUT010,421.27353
FDY24,OUT045,926.9802
FDB10,OUT010,759.37463
FDM40,OUT035,2150.3496
NCI06,OUT017,3180.3596
FDW12,OUT019,331.53775
FDX48,OUT027,3813.276
NCW05,OUT027,2779.2717
FDX27,OUT017,1558.8108
DRM37,OUT045,3092.8403
FDA38,OUT045,3902.4824
FDR36,OUT046,707.60266
FDZ45,OUT046,3122.2356
FDG05,OUT017,2649.6167
FDK28,OUT013,4038.3833
FDV47,OUT045,1341.5872
FDN21,OUT045,2550.388
FDP20,OUT027,3310.3513
FDI35,OUT045,3097.4214
DRY23,OUT013,761.4796
FDA56,OUT017,2081.6257
FDB09,OUT013,2048.8242
NCO26,OUT027,2952.0825
FDQ49,OUT018,2290.795
FDI52,OUT027,3178.7808
FDZ44,OUT027,2954.7883
FDZ09,OUT018,2605.2317
FDY03,OUT049,1814.7621
NCG42,OUT017,2113.5132
DRI13,OUT027,5547.311
FDQ32,OUT013,2029.5482
FDW16,OUT035,1541.4906
FDU27,OUT046,756.73315
FDR28,OUT010,363.7695
FDQ49,OUT010,312.69696
FDS37,OUT046,1826.8563
FDW26,OUT018,3243.6328
FDX12,OUT018,3614.8328
NCP06,OUT013,2381.0889
FDW45,OUT010,290.58698
NCN30,OUT049,1556.1335
FDN24,OUT049,840.1901
NCL41,OUT027,1262.5085
FDR02,OUT019,405.5798
FDD09,OUT010,566.25916
FDS33,OUT010,422.4631
FDU22,OUT045,1988.3169
FDI53,OUT013,2613.3862
DRH01,OUT049,2877.5474
FDX32,OUT013,2421.7979
NCP30,OUT018,468.69742
FDB60,OUT045,3095.7349
FDB14,OUT049,1438.8461
NCP02,OUT035,963.3715
FDJ10,OUT017,2123.683
FDG34,OUT046,1792.7589
NCB18,OUT017,1443.6993
FDM16,OUT049,1066.1421
FDW25,OUT018,1080.8649
FDB35,OUT010,431.1897
DRN11,OUT013,2407.074
FDF41,OUT019,749.7643
FDH16,OUT045,1406.518
NCQ50,OUT018,3190.684
DRH23,OUT018,702.0403
DRJ37,OUT013,2408.2087
DRJ24,OUT027,5167.6157
FDY16,OUT035,3120.5007
FDQ27,OUT045,1619.3823
FDZ33,OUT045,2395.9834
FDF29,OUT045,2085.7927
FDA08,OUT049,2652.2258
FDG31,OUT046,1049.2489
FDE34,OUT019,569.91364
NCR30,OUT027,1820.1875
FDV33,OUT035,4063.668
DRZ24,OUT018,1750.752
NCL54,OUT035,2858.4214
FDR12,OUT049,2866.974
NCC54,OUT046,3888.0454
DRN59,OUT013,754.9185
FDX50,OUT019,368.02475
FDV31,OUT027,4692.451
NCA29,OUT027,4642.051
FDW60,OUT049,2841.3477
FDX08,OUT017,3141.6133
DRD49,OUT013,3839.3215
FDD33,OUT046,3905.1133
FDW35,OUT013,762.13416
FDJ36,OUT017,1687.3132
FDV51,OUT035,2845.8347
FDW36,OUT046,1637.5565
FDH35,OUT046,2767.2588
NCS30,OUT027,3384.8562
FDN49,OUT017,807.35645
FDL08,OUT018,3596.2988
FDI09,OUT013,3895.2842
FDP19,OUT018,1847.5044
FDU21,OUT010,-136.73407
NCP41,OUT045,1619.0848
FDY10,OUT013,1784.1501
FDP12,OUT018,477.07565
NCN26,OUT049,1844.1715
FDK44,OUT013,2834.0383
FDC28,OUT049,1793.5271
FDJ41,OUT027,6057.7183
NCT29,OUT035,2093.3865
NCH42,OUT019,728.0436
FDU60,OUT018,2512.337
FDS02,OUT045,3100.2197
FDC51,OUT046,2047.9745
FDU03,OUT013,3041.0505
FDX39,OUT045,3568.528
NCY05,OUT010,-142.2978
NCL06,OUT027,6127.1323
FDD32,OUT035,1362.214
NCN41,OUT045,2033.8352
NCX53,OUT049,2116.9807
FDU57,OUT019,334.83994
FDQ23,OUT046,1647.6637
FDQ52,OUT045,3924.5784
FDC14,OUT045,698.61237
FDY09,OUT035,2864.7102
FDQ28,OUT045,2556.0264
FDV25,OUT046,3596.2664
FDJ07,OUT035,1855.0795
DRB25,OUT049,1650.6099
FDK52,OUT019,618.74426
FDY52,OUT027,1829.1008
FDB28,OUT046,3101.879
FDT36,OUT035,738.9828
FDV25,OUT017,3633.121
NCN07,OUT027,3306.8757
FDC57,OUT017,3084.175
FDQ03,OUT018,3507.8298
FDU23,OUT017,2834.6848
NCX41,OUT035,3556.8364
NCD06,OUT035,808.26855
FDW08,OUT045,1620.1576
NCU29,OUT017,2518.5706
NCE06,OUT013,2593.6738
FDV52,OUT010,374.5582
FDB02,OUT017,2874.0486
NCR18,OUT045,752.2761
FDK16,OUT049,1545.0552
NCQ29,OUT010,698.6045
FDZ01,OUT019,449.69418
FDW27,OUT035,2589.7283
FDD17,OUT018,3618.3025
FDW39,OUT013,2832.0693
DRH59,OUT045,1032.2549
FDS52,OUT013,1629.7354
FDU40,OUT027,5153.9756
NCF54,OUT013,2756.6838
FDH46,OUT045,1684.4927
NCP14,OUT049,1726.2451
FDH50,OUT049,3150.5842
DRF15,OUT010,295.11163
FDV27,OUT027,2428.0588
NCJ06,OUT049,2082.2405
FDN02,OUT018,2837.325
FDQ51,OUT049,777.1893
FDQ07,OUT017,3621.6096
FDS45,OUT049,1672.7683
NCJ06,OUT045,2088.6248
FDD36,OUT035,1867.6556
FDY25,OUT045,3105.384
FDU52,OUT046,2420.2207
DRK47,OUT017,3881.4148
NCL30,OUT017,2108.7253
FDN22,OUT035,4000.965
NCF30,OUT027,3383.6045
FDK03,OUT035,4189.665
FDT45,OUT017,967.79205
NCC54,OUT027,5924.4175
FDP08,OUT018,2874.9673
FDU44,OUT046,2622.7803
DRG39,OUT035,862.4603
FDU32,OUT049,2073.686
FDY27,OUT049,2858.5493
NCP54,OUT013,2045.7596
NCZ41,OUT049,2047.5692
DRL49,OUT013,2398.0483
FDI05,OUT018,1176.0531
FDY56,OUT045,3865.8198
DRC13,OUT013,2047.4865
NCV29,OUT017,3198.799
FDR24,OUT049,1452.9917
FDZ34,OUT018,2834.0862
FDP37,OUT035,2089.2395
FDX08,OUT027,5180.491
FDS57,OUT045,2077.1023
NCG18,OUT049,1638.0099
FDK25,OUT018,2541.566
FDH53,OUT049,1308.3062
DRI59,OUT018,3300.7727
FDA52,OUT046,2832.5342
FDT20,OUT010,-132.03555
FDE36,OUT019,366.46912
FDI24,OUT017,2867.5469
FDB28,OUT018,2828.1602
FDV11,OUT017,2878.4512
FDP01,OUT046,2399.2656
FDD34,OUT027,4073.3909
FDJ50,OUT027,1468.5914
FDZ44,OUT013,1818.1187
DRO59,OUT035,1093.0432
DRB48,OUT045,694.7903
FDR21,OUT018,2523.2415
NCE42,OUT010,694.1726
FDO23,OUT046,1430.4304
NCE30,OUT018,3240.3252
FDQ22,OUT035,743.247
FDY01,OUT045,1888.6321
FDS08,OUT017,2836.1367
FDG28,OUT018,3614.8643
FDQ51,OUT018,537.47345
FDB05,OUT017,3951.897
FDO56,OUT049,1850.0613
FDE02,OUT018,1199.8727
FDN45,OUT017,3530.4043
FDS09,OUT013,759.8539
NCA54,OUT018,2833.4666
FDP09,OUT010,534.82983
FDC53,OUT045,1521.7588
NCM55,OUT017,3146.4624
FDL09,OUT018,2512.337
FDA11,OUT019,410.0418
FDA50,OUT045,1516.473
FDC23,OUT017,2860.4834
FDE22,OUT049,2575.172
FDD23,OUT046,3172.496
NCA29,OUT049,2848.193
FDK38,OUT046,2420.9387
DRC13,OUT046,2048.3162
NCP43,OUT049,3072.6956
FDX28,OUT049,1547.8447
FDF08,OUT049,1444.4581
FDZ33,OUT046,2418.7332
FDD10,OUT049,2827.2466
FDO58,OUT017,2611.4417
FDI50,OUT017,3898.7969
FDO58,OUT045,2726.0159
FDX08,OUT013,3106.6501
NCK17,OUT010,-145.62799
FDF39,OUT035,4282.1606
FDU45,OUT010,412.02383
NCJ18,OUT018,1584.9332
DRC27,OUT019,739.54504
DRC25,OUT035,1375.2323
FDU59,OUT035,2646.6755
FDU28,OUT035,3101.864
NCP30,OUT046,681.9183
FDB39,OUT018,691.5782
FDE41,OUT013,1352.7474
DRH11,OUT010,40.053894
FDA58,OUT045,3755.9612
FDU50,OUT046,1823.8386
FDM34,OUT013,2076.0823
FDM44,OUT027,2618.7615
FDR39,OUT045,3041.379
FDM25,OUT045,2818.9333
FDQ49,OUT049,2555.3203
DRH25,OUT018,588.1617
FDM09,OUT027,4382.096
FDL44,OUT019,314.92245
NCR42,OUT018,456.2239
DRL59,OUT046,891.5508
FDX43,OUT013,2778.4277
DRK47,OUT010,661.19617
FDU48,OUT018,1839.1127
FDY12,OUT045,816.5528
NCN43,OUT018,1808.8802
NCM55,OUT018,2832.594
FDQ21,OUT027,3191.9734
FDX13,OUT035,3987.0293
NCK30,OUT027,5973.263
FDG20,OUT049,2867.053
DRG27,OUT017,735.60486
FDY14,OUT018,3809.7754
FDP59,OUT035,1686.7772
FDU60,OUT017,2796.8796
NCC18,OUT019,372.5261
DRJ39,OUT017,3530.4001
FDS07,OUT049,1795.6482
FDM08,OUT027,5555.395
FDP51,OUT045,1998.7943
FDU16,OUT035,1351.2241
FDH12,OUT013,1629.4379
DRE48,OUT010,554.4189
NCL42,OUT027,5905.23
FDR21,OUT045,2749.717
NCW29,OUT035,2152.0176
FDO11,OUT013,3941.8813
NCM31,OUT049,2131.331
FDV35,OUT019,302.3789
FDF58,OUT017,1089.9375
NCE43,OUT049,2827.0193
FDA02,OUT035,2457.3457
DRL37,OUT010,-107.85574
FDR24,OUT018,1212.9215
FDW59,OUT049,1330.7476
FDS22,OUT049,855.13727
FDW24,OUT017,866.3615
FDU24,OUT035,1585.1472
FDA21,OUT027,5156.09
FDH58,OUT027,2936.9578
FDW36,OUT018,1400.6124
FDI45,OUT027,4665.4727
FDU01,OUT018,2789.687
