Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI35,OUT013,3043.742830660886
NCW42,OUT045,3776.7408302769754
NCX06,OUT049,3044.5142417978554
FDC37,OUT027,3067.595690631433
FDZ14,OUT018,2008.8844073831938
DRG49,OUT049,3896.9243113404978
NCG06,OUT045,3940.560313872313
DRC36,OUT045,2753.522389108441
FDV21,OUT019,315.0218317890206
FDB53,OUT046,2452.003749864827
DRP47,OUT019,554.3313133897525
FDA14,OUT013,2451.7365499694465
DRC24,OUT035,2461.764977987419
FDW21,OUT018,1534.8339022465486
NCH29,OUT046,1534.8339022465486
FDU58,OUT013,3044.0325462010655
FDY27,OUT017,2753.722363157306
FDV56,OUT035,1745.027571788049
FDT59,OUT046,3865.425135375778
FDB23,OUT046,3847.0962993396292
FDR49,OUT045,683.9487882869994
FDB03,OUT010,623.287201794008
FDN39,OUT045,2725.6325913191317
FDX02,OUT027,5639.603610077844
FDQ16,OUT027,2564.3153803513974
FDU35,OUT018,1534.8339022465486
NCT29,OUT013,2008.8844073831938
FDZ27,OUT046,683.9487882869994
FDN57,OUT017,2024.8855227105332
FDA03,OUT018,2450.9773143676384
FDZ36,OUT045,3043.742830660886
NCU05,OUT013,1354.3879382245766
FDT39,OUT018,2461.6186619204977
FDK60,OUT017,1534.8339022465486
FDZ25,OUT017,2725.1619253932754
FDG12,OUT046,2008.8844073831938
DRB01,OUT019,530.4400044325299
NCC43,OUT027,6125.435501486403
FDX13,OUT019,739.4832207008358
FDM22,OUT049,782.9924029849576
FDJ03,OUT027,1075.0730545735184
FDU14,OUT018,3624.114630114252
FDB33,OUT010,405.45403107025845
FDP27,OUT046,3044.23252024993
FDO38,OUT010,208.78651939299561
FDE28,OUT027,6042.592327125044
FDO27,OUT035,1534.8339022465486
DRL23,OUT027,2522.4115368341354
FDS28,OUT046,782.9924029849576
FDX24,OUT013,1496.0999037060021
FDZ02,OUT035,1534.8339022465486
FDL46,OUT045,1953.5208898182923
FDS60,OUT027,4869.36419640339
NCO06,OUT017,683.6992931287318
FDO16,OUT035,1355.9228070490183
FDC60,OUT049,1496.7196318149793
FDA48,OUT018,3492.275426371263
FDZ36,OUT027,5195.278980441806
FDK27,OUT045,1953.5208898182923
FDW23,OUT018,683.6992931287318
FDM14,OUT018,1745.027571788049
FDM14,OUT013,1745.027571788049
FDW60,OUT018,2748.364087575441
FDE21,OUT013,1953.5208898182923
NCM42,OUT035,1745.027571788049
FDY59,OUT010,230.43715156448525
DRI49,OUT049,1354.3879382245766
FDT28,OUT019,388.3641631689301
FDQ22,OUT018,683.6992931287318
FDR60,OUT049,1354.3879382245766
FDC50,OUT019,253.5603933238875
FDV24,OUT013,2462.0321778827997
DRF48,OUT010,516.9223722444564
FDQ47,OUT046,683.6992931287318
DRN36,OUT049,1534.8339022465486
NCY06,OUT035,2024.8855227105332
FDE52,OUT035,1496.0999037060021
NCB54,OUT045,2008.8844073831938
NCF31,OUT035,2462.0321778827997
FDJ08,OUT027,5399.513080764619
NCC07,OUT017,1625.8651370171194
NCD19,OUT027,1702.4363758022116
FDL46,OUT049,1953.5208898182923
FDM20,OUT045,4050.5011599608365
NCI06,OUT010,497.9580794248674
DRM11,OUT035,3959.5680705899645
NCH07,OUT018,2585.0540902911903
FDS23,OUT013,2024.8855227105332
FDO49,OUT018,683.9487882869994
FDS35,OUT049,1032.2483080633206
DRK39,OUT045,1354.7628576401369
DRI39,OUT049,782.9924029849576
FDV04,OUT017,2586.6173785991123
NCN14,OUT035,3044.2384767348226
FDH08,OUT013,3847.6850200217755
FDS20,OUT046,3043.942804709751
FDV40,OUT049,1032.2483080633206
FDZ48,OUT010,251.62105144949965
FDS24,OUT027,2527.465786262503
FDK44,OUT049,2754.5610001407913
FDS48,OUT045,2462.0321778827997
FDK26,OUT010,481.1764574385887
FDD23,OUT045,3044.0325462010655
NCH54,OUT017,2586.6173785991123
NCP14,OUT010,242.75907954342867
FDM60,OUT010,97.4864314725549
FDV24,OUT017,2462.0321778827997
FDH08,OUT018,3565.6126263600604
FDS12,OUT027,3298.8746373663666
FDR39,OUT027,5204.7193098565585
FDP12,OUT027,1030.1507363764335
DRF60,OUT027,6255.616902283635
FDC09,OUT035,1625.8651370171194
FDF50,OUT018,3039.8672304996962
FDG28,OUT035,3968.0291612750975
NCE19,OUT017,782.9924029849576
NCM53,OUT010,252.16540487399408
NCN18,OUT049,1745.027571788049
FDF32,OUT035,3045.851034836951
FDF11,OUT013,3915.1728739589785
DRI59,OUT049,3841.6795077445345
NCG54,OUT035,2725.457597418347
FDM44,OUT046,1625.8651370171194
FDT57,OUT018,3581.6825818735965
FDV24,OUT046,2462.0321778827997
FDI50,OUT019,540.9098189185174
FDS09,OUT035,782.9924029849576
NCC31,OUT027,4104.664139822105
FDQ07,OUT019,534.7574216238137
FDC22,OUT017,3044.23252024993
FDZ56,OUT046,2725.1619253932754
FDZ40,OUT019,156.56841042600365
FDS46,OUT027,3090.256651735495
DRD24,OUT045,2024.8855227105332
FDV45,OUT017,3044.23252024993
FDL26,OUT045,2461.686458243293
FDA56,OUT018,2008.8844073831938
FDN27,OUT046,1953.5208898182923
FDM20,OUT049,4043.1870491164254
FDO16,OUT017,1355.9228070490183
FDL03,OUT035,3045.374862039712
FDE58,OUT046,1953.5208898182923
FDI02,OUT027,3039.933156904969
NCC55,OUT019,96.62206760002486
FDR03,OUT018,3040.3719546121547
FDB14,OUT017,1496.0999037060021
FDR45,OUT013,3900.1622126515776
NCN07,OUT017,2024.8855227105332
FDM51,OUT019,249.28804790939873
FDT52,OUT027,6018.440955035799
FDL26,OUT046,2461.686458243293
NCZ42,OUT046,3911.995753101317
DRI47,OUT019,365.1774993755291
FDW40,OUT013,2024.8855227105332
FDN34,OUT046,2726.1782850075033
FDS01,OUT035,2754.285235077758
NCG55,OUT045,1953.5208898182923
FDC11,OUT035,1496.0999037060021
FDX35,OUT018,3565.951181707574
NCB06,OUT046,2586.6173785991123
FDR09,OUT019,557.437551785764
FDC53,OUT017,1534.8339022465486
FDY45,OUT013,4077.109293453537
FDA22,OUT010,403.6701193089627
FDE02,OUT035,1534.8339022465486
FDW21,OUT045,1534.8339022465486
FDV34,OUT046,1032.6232274788804
FDS59,OUT049,1745.027571788049
NCW17,OUT017,2024.8855227105332
NCK54,OUT046,1953.5208898182923
FDG17,OUT019,541.3997483947676
FDG35,OUT017,2737.4105312734173
FDD08,OUT010,97.4864314725549
NCO07,OUT017,3827.510339231107
FDJ10,OUT010,358.28861291780396
FDW36,OUT017,1625.8651370171194
FDW21,OUT010,241.56109061353902
FDY19,OUT017,1953.5208898182923
DRE03,OUT013,683.9487882869994
NCC55,OUT049,683.6992931287318
FDH52,OUT010,165.90544981211175
FDO09,OUT017,3936.0914125160475
FDU43,OUT045,3897.5975388690063
FDX09,OUT010,411.51691575935195
FDH40,OUT019,214.6407929908802
FDW58,OUT017,1625.8651370171194
FDC47,OUT017,3841.6790561133707
NCR41,OUT035,1534.8339022465486
DRG49,OUT035,3913.35872556713
FDC52,OUT027,4447.602486669491
FDY13,OUT046,1032.6232274788804
FDY35,OUT013,683.9487882869994
FDI35,OUT017,3043.942804709751
NCU18,OUT049,2024.8855227105332
FDY33,OUT018,2585.0540902911903
FDC15,OUT027,3787.3595751483917
FDU01,OUT049,3045.8203169522617
NCU42,OUT046,2725.1619253932754
NCV29,OUT018,2748.364087575441
NCY30,OUT017,3043.942804709751
FDQ46,OUT049,1745.027571788049
FDG58,OUT027,3769.1641997297666
FDK33,OUT017,3770.663538018964
NCD07,OUT045,1953.5208898182923
NCX29,OUT027,3942.146001886977
NCT42,OUT013,2452.003749864827
DRN59,OUT035,683.9487882869994
FDI44,OUT035,1354.7628576401369
FDA45,OUT049,2734.2521687237922
FDP31,OUT045,1032.6232274788804
FDY01,OUT046,1953.5208898182923
FDT09,OUT018,2024.8855227105332
DRH03,OUT027,2463.9117437977543
FDA36,OUT018,3039.5252848474443
NCF31,OUT017,2462.0321778827997
FDG14,OUT049,2462.0321778827997
FDG28,OUT027,5995.6541197519955
FDU14,OUT049,3905.3096916477552
FDY47,OUT019,282.6620618150242
FDI56,OUT049,1496.0999037060021
DRD01,OUT013,782.9924029849576
FDM22,OUT046,782.9924029849576
FDH33,OUT013,683.9487882869994
DRZ24,OUT013,1953.5208898182923
NCQ38,OUT046,1625.8651370171194
FDO16,OUT027,2365.2784063202153
FDU07,OUT027,3823.5421162481125
NCB07,OUT013,3045.355388763014
FDU48,OUT045,2024.8855227105332
NCM43,OUT045,2724.9619513444104
FDR31,OUT010,353.78853721955124
DRK49,OUT018,683.9487882869994
NCI30,OUT010,558.1356049044116
DRD60,OUT017,3043.942804709751
NCG19,OUT046,3840.0254581905365
FDH12,OUT035,1625.8651370171194
FDM32,OUT035,1496.0999037060021
FDM27,OUT035,2586.9130506241836
NCU53,OUT027,4433.7276462912305
NCQ18,OUT046,1534.8339022465486
FDS10,OUT013,3043.742830660886
FDB33,OUT027,4155.398900846725
FDI12,OUT013,1354.3879382245766
NCW42,OUT013,3772.0452077256355
NCC06,OUT018,2024.8855227105332
FDW02,OUT017,2008.8844073831938
NCD43,OUT017,1625.8651370171194
FDM57,OUT018,1354.3879382245766
FDA58,OUT017,3841.095504034167
FDK56,OUT046,3043.942804709751
FDP52,OUT045,3850.4417492949647
FDW20,OUT018,2008.8844073831938
FDS52,OUT049,1534.8339022465486
NCT29,OUT018,1953.5208898182923
NCL54,OUT013,2753.7895890038217
FDC05,OUT045,3044.879215965775
FDF34,OUT035,3045.374862039712
FDP03,OUT027,3242.039189449175
FDD32,OUT010,208.55376185505358
FDZ10,OUT045,2024.8855227105332
FDZ40,OUT035,782.9924029849576
FDD51,OUT018,683.9487882869994
NCY30,OUT019,452.6981060326694
FDP58,OUT017,3768.7395795005054
FDV49,OUT017,4090.4466756023344
FDY24,OUT019,156.57055099571616
NCO55,OUT017,1625.8651370171194
FDR13,OUT017,1953.5208898182923
FDS51,OUT017,1032.6232274788804
FDP26,OUT045,1625.8651370171194
NCB54,OUT027,3299.0745689840974
FDF32,OUT017,3045.555362811879
FDN31,OUT018,3039.0205607349862
DRM48,OUT017,683.6992931287318
FDN20,OUT049,2725.387642841874
DRL01,OUT046,3896.858259423245
FDV56,OUT049,1625.8651370171194
DRH13,OUT027,2516.641680180239
FDA03,OUT017,2451.3908303299404
FDF47,OUT027,5016.464001317027
FDX32,OUT046,2452.003749864827
FDX57,OUT049,1534.8339022465486
NCA30,OUT045,3044.0325462010655
FDO49,OUT013,683.9487882869994
FDL04,OUT019,252.1043891507223
DRM48,OUT035,683.6992931287318
FDR16,OUT013,3777.7444883733788
NCC19,OUT018,3039.0205607349862
NCE42,OUT045,3842.3718829114846
FDY24,OUT017,783.6363998237478
FDH19,OUT049,2754.2152805012847
FDJ46,OUT013,2753.7895890038217
FDN45,OUT010,563.9340657738024
FDY08,OUT035,2024.8855227105332
FDZ37,OUT035,1496.0999037060021
NCT30,OUT045,683.9487882869994
DRY23,OUT018,683.9487882869994
NCZ30,OUT018,2008.8844073831938
FDC44,OUT018,1745.027571788049
FDB45,OUT035,1625.8651370171194
FDY04,OUT013,2586.6173785991123
FDM27,OUT046,2587.6337382133393
FDZ43,OUT017,3900.5798447862894
FDT39,OUT019,374.58555821544843
NCC06,OUT019,279.65004185488704
FDL15,OUT027,3821.6200058090058
FDL57,OUT017,3940.9320070428857
FDU08,OUT046,1534.8339022465486
FDK40,OUT017,3942.931915237985
FDQ12,OUT010,550.1255140625566
FDS48,OUT017,2462.0321778827997
FDP09,OUT045,3861.89061719986
FDW21,OUT049,1534.8339022465486
FDY25,OUT035,3044.2384767348226
DRE13,OUT017,1354.7628576401369
FDV43,OUT019,96.94793939963296
FDD22,OUT045,1745.027571788049
FDM46,OUT019,250.1848009670385
NCO30,OUT010,468.5351945778656
FDM25,OUT046,2753.9895630526867
NCN41,OUT049,2008.8844073831938
FDU24,OUT045,1496.0999037060021
FDZ50,OUT046,3043.942804709751
FDP45,OUT013,3900.50936805893
NCM54,OUT045,2008.8844073831938
FDW10,OUT019,421.4474600116276
FDP20,OUT017,2024.8855227105332
FDK32,OUT046,2462.0321778827997
FDN52,OUT049,1496.0999037060021
FDM58,OUT045,1745.027571788049
FDZ46,OUT027,3062.076471347857
NCA18,OUT018,1953.5208898182923
FDD35,OUT046,2008.8844073831938
NCK31,OUT035,683.9487882869994
FDI40,OUT027,2765.3559397297236
FDT50,OUT019,245.88116981429766
NCT06,OUT046,2725.1619253932754
FDT31,OUT035,3044.528192275002
FDT45,OUT049,782.9924029849576
FDT13,OUT045,3044.0325462010655
FDO50,OUT045,1496.0999037060021
NCU18,OUT010,271.4085632544588
NCR54,OUT049,3046.1267998999833
NCO18,OUT018,2748.364087575441
FDU09,OUT045,782.9924029849576
FDT13,OUT018,3039.0205607349862
FDE09,OUT046,1745.027571788049
NCK53,OUT019,250.73787815697054
FDG45,OUT049,3811.1300018893344
DRH15,OUT035,683.9487882869994
FDO21,OUT019,575.9597006927305
FDD14,OUT027,4959.16998052186
FDC09,OUT046,1625.8651370171194
FDH45,OUT027,1060.7212880623326
FDV32,OUT046,1032.6232274788804
FDG12,OUT035,1953.5208898182923
FDS32,OUT013,2024.8855227105332
NCL55,OUT018,3622.858000415434
DRE01,OUT035,3899.5313564883886
DRE15,OUT049,1354.3879382245766
NCL42,OUT045,3902.474588725826
FDP31,OUT013,1032.2483080633206
FDN33,OUT018,1496.0999037060021
FDZ59,OUT046,2725.1619253932754
FDE45,OUT010,411.2636779301183
FDJ07,OUT013,1953.5208898182923
FDQ45,OUT018,3038.730845194807
FDM33,OUT027,5588.539369718266
FDO15,OUT010,165.84057884478716
FDM46,OUT013,1496.0999037060021
FDR03,OUT045,3045.383940078234
FDY49,OUT018,2719.53644991603
FDQ60,OUT045,1953.5208898182923
FDW10,OUT049,2737.981968361523
FDO51,OUT049,683.9487882869994
FDJ40,OUT018,1745.027571788049
FDS20,OUT018,3038.730845194807
FDU45,OUT013,1745.027571788049
FDV02,OUT035,2725.1903975229666
FDN09,OUT046,3911.965642099106
NCM55,OUT027,5006.3116392284655
FDN23,OUT018,2451.590233902525
FDY31,OUT010,350.73543229051046
FDW03,OUT010,244.53152278311813
FDD14,OUT046,3043.942804709751
FDV23,OUT017,2008.8844073831938
DRI03,OUT045,2753.522389108441
FDN13,OUT035,1534.8339022465486
FDF45,OUT027,1832.273144593642
FDU46,OUT035,1496.0999037060021
FDB57,OUT049,3814.3949187246694
FDV12,OUT049,1534.8339022465486
FDQ58,OUT013,2462.0321778827997
NCA18,OUT017,1953.5208898182923
FDH52,OUT049,1032.2483080633206
FDM24,OUT018,2461.6186619204977
NCP43,OUT027,4886.426902336726
NCO18,OUT019,410.30329177861614
FDM32,OUT017,1496.0999037060021
NCL07,OUT017,683.6992931287318
FDK03,OUT013,3933.9299833015725
FDP59,OUT017,1625.8651370171194
FDQ24,OUT049,3896.2844600278463
FDQ16,OUT018,1745.027571788049
FDU44,OUT013,2586.6173785991123
FDH28,OUT010,97.4864314725549
FDV28,OUT019,96.5571966327003
FDM22,OUT045,782.9924029849576
FDR56,OUT046,3045.07919001464
FDV39,OUT049,3046.6315240124422
FDU37,OUT019,214.58836459760022
FDQ11,OUT010,572.7107644116487
FDX02,OUT045,3776.0772738414325
NCS42,OUT018,1496.0999037060021
FDY57,OUT027,2749.38417418708
FDB21,OUT049,3936.4654606213535
FDE28,OUT017,3843.592837069678
FDQ55,OUT017,1745.027571788049
FDA48,OUT049,3759.2654016159886
FDZ19,OUT045,2753.7895890038217
NCC43,OUT045,3898.1740539359052
NCV18,OUT046,1354.7628576401369
NCA42,OUT018,2585.0540902911903
FDY45,OUT046,4080.547777621753
NCC30,OUT045,2753.7895890038217
FDM57,OUT013,1354.3879382245766
FDL09,OUT010,407.1421487811813
FDB09,OUT027,3332.862098344411
FDT44,OUT035,1953.5208898182923
NCT06,OUT027,4255.127360963788
FDX26,OUT049,3044.5142417978554
FDK32,OUT013,2462.0321778827997
DRA12,OUT046,2451.7365499694465
FDO46,OUT010,483.26816849625
FDE52,OUT013,1496.0999037060021
NCH42,OUT045,3845.6787814954814
FDV08,OUT035,683.9487882869994
FDB47,OUT018,3496.49500104111
FDC28,OUT010,252.56167757627418
FDD22,OUT046,1745.027571788049
FDS07,OUT027,3071.8751657178896
DRI13,OUT045,3785.7167360454487
FDG32,OUT018,3490.764291505936
FDU14,OUT017,3915.2086736438378
FDD28,OUT019,164.22590432780297
NCP41,OUT017,1745.027571788049
FDS08,OUT049,2754.5610001407913
FDX47,OUT045,2586.6173785991123
FDC53,OUT019,244.5025252908079
FDQ19,OUT035,3904.9654035895696
FDL14,OUT045,2462.0321778827997
FDM33,OUT019,524.2838087391858
FDA51,OUT045,1745.027571788049
FDZ27,OUT018,683.9487882869994
FDT04,OUT046,683.9487882869994
DRC13,OUT049,2008.8844073831938
FDR16,OUT027,5583.216824403104
FDQ03,OUT027,6175.033825892613
FDE38,OUT035,2725.457597418347
DRH23,OUT027,1690.251132746754
FDT11,OUT019,478.26893330287044
FDD09,OUT035,3044.2384767348226
FDR40,OUT045,1354.7628576401369
FDX07,OUT017,3043.942804709751
FDR07,OUT035,1534.8339022465486
FDA51,OUT017,1745.027571788049
FDT59,OUT019,551.9233445273841
FDF20,OUT017,3045.555362811879
FDR13,OUT045,1953.5208898182923
FDY26,OUT049,3772.303442001019
FDW04,OUT017,2024.8855227105332
FDK52,OUT017,3849.2007122123628
FDN60,OUT049,2587.002218254204
FDM09,OUT019,388.83596329142875
FDP46,OUT049,1496.0999037060021
FDB50,OUT019,225.42169844771556
NCQ29,OUT049,3920.639406688298
FDP16,OUT027,6021.2983088808805
FDX33,OUT018,2585.0540902911903
FDP07,OUT010,516.0331023254129
FDN22,OUT046,4040.8076345840245
FDF39,OUT049,3922.98431052659
FDS21,OUT017,1032.6232274788804
NCM42,OUT013,1625.8651370171194
FDK50,OUT019,421.23798299041914
DRF13,OUT027,3809.902657579698
FDH35,OUT018,2719.190730276524
FDP60,OUT018,1534.8339022465486
DRJ49,OUT027,3261.7905077133637
NCT42,OUT019,355.5864852878346
FDE38,OUT049,2725.7333624813805
FDI04,OUT049,3046.1267998999833
NCH54,OUT045,2586.6173785991123
FDT56,OUT049,1032.2483080633206
DRD15,OUT018,3566.4581275264118
FDV58,OUT013,3040.223355600146
FDP21,OUT049,3044.8039573380347
FDH05,OUT013,3843.974081715701
FDR10,OUT027,4432.200802719049
NCP06,OUT045,2461.208920077012
FDF33,OUT049,1625.8651370171194
DRK37,OUT013,3045.0489058152925
DRH49,OUT045,1354.7628576401369
FDT58,OUT013,2724.9619513444104
FDD41,OUT018,1625.8651370171194
FDP40,OUT018,1745.5711717571376
FDM51,OUT027,2514.323716594823
FDO45,OUT010,208.9691511272089
FDW33,OUT010,242.2441608200139
FDY24,OUT045,783.6363998237478
FDB10,OUT010,711.8988549072532
FDM40,OUT035,2024.8855227105332
NCI06,OUT017,3043.942804709751
FDW12,OUT019,390.01667383115523
FDX48,OUT027,3847.670041322196
NCW05,OUT027,2876.493623260603
FDX27,OUT017,1534.8339022465486
DRM37,OUT045,3044.879215965775
FDA38,OUT045,3899.8208125774577
FDR36,OUT046,683.6992931287318
FDZ45,OUT046,3045.07919001464
FDG05,OUT017,2586.6173785991123
FDK28,OUT013,3949.8414944519996
FDV47,OUT045,1354.7628576401369
FDN21,OUT045,2586.2716589596057
FDP20,OUT027,3261.8644361852466
FDI35,OUT045,3043.742830660886
DRY23,OUT013,683.9487882869994
FDA56,OUT017,2008.8844073831938
FDB09,OUT013,2008.8844073831938
NCO26,OUT027,3091.453023291411
FDQ49,OUT018,2584.7083706516837
FDI52,OUT027,3146.77280573692
FDZ44,OUT027,3096.921003368445
FDZ09,OUT018,2719.53644991603
FDY03,OUT049,1745.027571788049
NCG42,OUT017,2024.8855227105332
DRI13,OUT027,5729.846227365881
FDQ32,OUT013,2008.8844073831938
FDW16,OUT035,1496.0999037060021
FDU27,OUT046,683.9487882869994
FDR28,OUT010,438.29074608307565
FDQ49,OUT010,440.64309582187695
FDS37,OUT046,1953.5208898182923
FDW26,OUT018,3491.927098287464
FDX12,OUT018,3612.7526820430617
NCP06,OUT013,2461.208920077012
FDW45,OUT010,352.46318597365115
NCN30,OUT049,1534.8339022465486
FDN24,OUT049,782.9924029849576
NCL41,OUT027,1048.5156755685186
FDR02,OUT019,263.7163599582038
FDD09,OUT010,458.79998402050114
FDS33,OUT010,228.302712474029
FDU22,OUT045,1953.5208898182923
FDI53,OUT013,2586.6173785991123
DRH01,OUT049,2754.2938002454107
FDX32,OUT013,2452.003749864827
NCP30,OUT018,683.6992931287318
FDB60,OUT045,3044.879215965775
FDB14,OUT049,1496.0999037060021
NCP02,OUT035,782.9924029849576
FDJ10,OUT017,2024.8855227105332
FDG34,OUT046,1745.027571788049
NCB18,OUT017,1496.0999037060021
FDM16,OUT049,1032.2483080633206
FDW25,OUT018,1355.547887633458
FDB35,OUT010,229.98168592645433
DRN11,OUT013,2452.003749864827
FDF41,OUT019,553.921861561773
FDH16,OUT045,1496.0999037060021
NCQ50,OUT018,3510.4894298170398
DRH23,OUT018,782.9924029849576
DRJ37,OUT013,2461.764977987419
DRJ24,OUT027,5294.061683739898
FDY16,OUT035,3044.2384767348226
FDQ27,OUT045,1625.8651370171194
FDZ33,OUT045,2452.003749864827
FDF29,OUT045,2024.8855227105332
FDA08,OUT049,2587.002218254204
FDG31,OUT046,1032.6232274788804
FDE34,OUT019,464.34956780082393
NCR30,OUT027,1898.5941123676844
FDV33,OUT035,3947.7863458145307
DRZ24,OUT018,1953.5208898182923
NCL54,OUT035,2754.285235077758
FDR12,OUT049,2754.5610001407913
NCC54,OUT046,3889.9801525242237
DRN59,OUT013,683.9487882869994
FDX50,OUT019,261.95303512258397
FDV31,OUT027,4770.162738009727
NCA29,OUT027,4721.791274806101
FDW60,OUT049,2754.5610001407913
FDX08,OUT017,3043.942804709751
DRD49,OUT013,3842.1339756008383
FDD33,OUT046,3835.7475623299165
FDW35,OUT013,683.9487882869994
FDJ36,OUT017,1625.8651370171194
FDV51,OUT035,2725.457597418347
FDW36,OUT046,1625.8651370171194
FDH35,OUT046,2724.816205753769
NCS30,OUT027,3307.4688770104017
FDN49,OUT017,683.6992931287318
FDL08,OUT018,3628.161120568591
FDI09,OUT013,3888.815856314515
FDP19,OUT018,2024.8855227105332
FDU21,OUT010,97.4864314725549
NCP41,OUT045,1625.8651370171194
FDY10,OUT013,1745.027571788049
FDP12,OUT018,683.6992931287318
NCN26,OUT049,1953.5208898182923
FDK44,OUT013,2753.7895890038217
FDC28,OUT049,1745.027571788049
FDJ41,OUT027,6043.7099187772255
NCT29,OUT035,2008.8844073831938
NCH42,OUT019,576.4794461785434
FDU60,OUT018,2719.190730276524
FDS02,OUT045,3045.355388763014
FDC51,OUT046,2008.8844073831938
FDU03,OUT013,3043.742830660886
FDX39,OUT045,3782.6907598726334
NCY05,OUT010,97.4864314725549
NCL06,OUT027,6692.258621027998
FDD32,OUT035,1354.7628576401369
NCN41,OUT045,2008.8844073831938
NCX53,OUT049,2024.8855227105332
FDU57,OUT019,349.66180689348124
FDQ23,OUT046,1625.8651370171194
FDQ52,OUT045,3899.2462915055658
FDC14,OUT045,683.6992931287318
FDY09,OUT035,2754.285235077758
FDQ28,OUT045,2586.6173785991123
FDV25,OUT046,3910.533530222297
FDJ07,OUT035,1953.5208898182923
DRB25,OUT049,1625.8651370171194
FDK52,OUT019,542.0653903593235
FDY52,OUT027,1665.4876644862068
FDB28,OUT046,3045.07919001464
FDT36,OUT035,683.6992931287318
FDV25,OUT017,3915.6918918103866
NCN07,OUT027,3331.174048801653
FDC57,OUT017,3045.07919001464
FDQ03,OUT018,3559.0370821216206
FDU23,OUT017,2725.1619253932754
NCX41,OUT035,3797.2875304463582
NCD06,OUT035,683.9487882869994
FDW08,OUT045,1625.8651370171194
NCU29,OUT017,2452.003749864827
NCE06,OUT013,2586.6173785991123
FDV52,OUT010,262.29561291209217
FDB02,OUT017,2753.9895630526867
NCR18,OUT045,683.9487882869994
FDK16,OUT049,1534.8339022465486
NCQ29,OUT010,595.581084061625
FDZ01,OUT019,247.2761669214055
FDW27,OUT035,2586.9130506241836
FDD17,OUT018,3690.667767174217
FDW39,OUT013,2753.7895890038217
DRH59,OUT045,1032.6232274788804
FDS52,OUT013,1625.8651370171194
FDU40,OUT027,5534.1087832522335
NCF54,OUT013,2753.443869364315
FDH46,OUT045,1625.8651370171194
NCP14,OUT049,1625.8651370171194
FDH50,OUT049,3045.530601412083
DRF15,OUT010,354.46765920134317
FDV27,OUT027,2519.3116526697204
NCJ06,OUT049,1953.5208898182923
FDN02,OUT018,3039.8672304996962
FDQ51,OUT049,683.9487882869994
FDQ07,OUT017,3819.232571463438
FDS45,OUT049,1625.8651370171194
NCJ06,OUT045,2008.8844073831938
FDD36,OUT035,1953.5208898182923
FDY25,OUT045,3043.742830660886
FDU52,OUT046,2462.0321778827997
DRK47,OUT017,3856.438336754523
NCL30,OUT017,2024.8855227105332
FDN22,OUT035,4052.9262325142295
NCF30,OUT027,3406.0972427461065
FDK03,OUT035,3946.6919776866553
